#number of gauss points for the integrations
    # nphi, nflex, nen
#  15  30  40
# upper limit alam=  12.00000
#form factor param. 16
#pm = q-p
 # The ejected nucleon is a proton.
 # Both the direct and the exchange term are included.
 # Calculation is done for on-shell FSI.
 # Momentum distribution is calculated.
# central NN included  1
# spin-orbit NN included  1
# double spin-flip NN included  1
# inv. NN S  1
# inv. NN V  1
# inv. NN T  1
# inv. NN P  1
# inv. NN A  1

Kinematics taken from Carlos' spreadsheet d2_pm800_thrq60_pwia with cos(phi)

first column   pmiss (GeV)  
second column  diff Xsec (nb/GeV/sr^2)    
third column   diff PWIA Xsec  (nb/GeV/sr^2)

   0.39875 0.5767388E-01 0.6632887E-01
   0.43444 0.3816339E-01 0.4479218E-01
   0.36660 0.9389124E-01 0.1046527E+00
   0.40466 0.5540430E-01 0.6265194E-01
   0.43816 0.3658583E-01 0.4214247E-01
   0.47458 0.2597298E-01 0.3045165E-01
   0.50203 0.2092404E-01 0.2480401E-01
   0.36652 0.1015469E+00 0.1120910E+00
   0.40311 0.6061959E-01 0.6622642E-01
   0.44040 0.3882510E-01 0.4251972E-01
   0.47900 0.2622937E-01 0.2927620E-01
   0.51709 0.1902114E-01 0.2145789E-01
   0.55732 0.1386496E-01 0.1576571E-01
   0.59401 0.1022742E-01 0.1180627E-01
   0.36427 0.1143410E+00 0.1223869E+00
   0.40323 0.6871248E-01 0.7068170E-01
   0.44180 0.4458900E-01 0.4476468E-01
   0.48014 0.3081312E-01 0.3052112E-01
   0.51931 0.2196976E-01 0.2158601E-01
   0.55902 0.1623144E-01 0.1572025E-01
   0.59865 0.1200338E-01 0.1141182E-01
   0.63768 0.8973205E-02 0.8220251E-02
   0.67748 0.6887550E-02 0.5831501E-02
   0.71579 0.5412558E-02 0.4129665E-02
   0.75664 0.4445146E-02 0.2827505E-02
   0.79761 0.3953948E-02 0.1911438E-02
   0.83734 0.3582297E-02 0.1302780E-02
   0.87866 0.3588195E-02 0.8580877E-03
   0.91496 0.3527670E-02 0.6037144E-03
   0.95416 0.4233791E-02 0.4148504E-03
   0.99827 0.4267626E-02 0.2564831E-03
   1.03605 0.5440180E-02 0.1789063E-03
   1.08246 0.6773632E-02 0.1110438E-03
   1.11215 0.7732622E-02 0.8153172E-04
   1.16076 0.1082008E-01 0.5033892E-04
   1.18498 0.1128962E-01 0.3894387E-04
   0.36880 0.1239264E+00 0.1246585E+00
   0.40324 0.8495746E-01 0.7817227E-01
   0.44154 0.5863554E-01 0.4988800E-01
   0.48099 0.4220297E-01 0.3325994E-01
   0.52037 0.3200825E-01 0.2339624E-01
   0.56007 0.2455993E-01 0.1662600E-01
   0.59965 0.1975263E-01 0.1198097E-01
   0.63894 0.1587220E-01 0.8496804E-02
   0.67868 0.1361355E-01 0.5937809E-02
   0.71935 0.1245650E-01 0.4089417E-02
   0.75881 0.1194402E-01 0.2800949E-02
   0.79841 0.1226445E-01 0.1925975E-02
   0.83862 0.1340836E-01 0.1295450E-02
   0.87862 0.1516430E-01 0.8692739E-03
   0.91851 0.1761299E-01 0.5826459E-03
   0.95891 0.2063313E-01 0.3871338E-03
   0.99844 0.2384918E-01 0.2603185E-03
   1.03876 0.2528664E-01 0.1752708E-03
   1.07824 0.2275566E-01 0.1188931E-03
   1.11804 0.1756421E-01 0.8033296E-04
   1.15775 0.1234127E-01 0.5555065E-04
   1.18465 0.9507351E-02 0.4352888E-04
   0.36530 0.1605682E+00 0.1421826E+00
   0.40516 0.1147455E+00 0.8398426E-01
   0.44168 0.9140170E-01 0.5579910E-01
   0.48134 0.7455758E-01 0.3808080E-01
   0.52083 0.6257245E-01 0.2695657E-01
   0.56045 0.5458595E-01 0.1931916E-01
   0.59989 0.4895217E-01 0.1380097E-01
   0.63970 0.4652807E-01 0.9697883E-02
   0.67955 0.4507102E-01 0.6740305E-02
   0.71952 0.4662698E-01 0.4633991E-02
   0.75953 0.4969883E-01 0.3151320E-02
   0.79919 0.5392632E-01 0.2150043E-02
   0.83921 0.5863593E-01 0.1470808E-02
   0.87911 0.5841967E-01 0.9959239E-03
   0.91902 0.5083632E-01 0.6760368E-03
   0.95893 0.3857980E-01 0.4628421E-03
