#number of gauss points for the integrations
    # nphi, nflex, nen
#  15  30  40
# upper limit alam=  12.00000
#form factor param. 16
#pm = q-p
 # The ejected nucleon is a proton.
 # Both the direct and the exchange term are included.
 # Calculation is done for on-shell FSI.
 # Momentum distribution is calculated.
# central NN included  1
# spin-orbit NN included  1
# double spin-flip NN included  1
# inv. NN S  1
# inv. NN V  1
# inv. NN T  1
# inv. NN P  1
# inv. NN A  1

Kinematics taken from Carlos' spreadsheet d2_pm800_thrq60_fsi with cos(phi)

first column   pmiss (GeV)  
second column  diff Xsec (nb/GeV/sr^2)    
third column   diff PWIA Xsec  (nb/GeV/sr^2)

   
   0.40102 0.5478973E-01 0.6312721E-01 
   0.42809 0.4090050E-01 0.4788015E-01 
   0.40839 0.5264349E-01 0.5969005E-01 
   0.43884 0.3666397E-01 0.4214081E-01 
   0.47574 0.2547428E-01 0.2983339E-01 
   0.36580 0.1026686E+00 0.1130729E+00 
   0.40359 0.5956928E-01 0.6498023E-01 
   0.44187 0.3802589E-01 0.4179647E-01 
   0.47766 0.2663391E-01 0.2959672E-01 
   0.51709 0.1912296E-01 0.2151860E-01 
   0.55519 0.1391403E-01 0.1589189E-01 
   0.59691 0.9905542E-02 0.1149282E-01 
   0.63168 0.7385089E-02 0.8585283E-02 
   0.36689 0.1074655E+00 0.1152886E+00 
   0.40258 0.6917245E-01 0.7122211E-01 
   0.44218 0.4458695E-01 0.4466019E-01 
   0.48050 0.3018225E-01 0.2994713E-01 
   0.51983 0.2194967E-01 0.2152599E-01 
   0.55928 0.1629573E-01 0.1574692E-01 
   0.59856 0.1201548E-01 0.1139691E-01 
   0.63725 0.9175157E-02 0.8276816E-02 
   0.67771 0.6985185E-02 0.5805985E-02 
   0.71826 0.5436688E-02 0.4034770E-02 
   0.75737 0.4548780E-02 0.2792526E-02 
   0.79506 0.3894270E-02 0.1957156E-02 
   0.83599 0.3650516E-02 0.1327625E-02 
   0.87749 0.3342565E-02 0.8824497E-03 
   0.91947 0.3665149E-02 0.5731581E-03 
   0.96042 0.3950714E-02 0.3768960E-03 
   0.99717 0.5076348E-02 0.2693044E-03 
   1.04118 0.6259457E-02 0.1691034E-03 
   1.07631 0.6131623E-02 0.1151499E-03 
   1.11541 0.7558398E-02 0.7868309E-04 
   1.15569 0.1053175E-01 0.5226188E-04 
   1.18016 0.1136197E-01 0.4117808E-04 
   0.36694 0.1278591E+00 0.1278245E+00 
   0.40378 0.8355940E-01 0.7680309E-01 
   0.44111 0.5793075E-01 0.4942010E-01 
   0.48082 0.4265055E-01 0.3343113E-01 
   0.52085 0.3181747E-01 0.2322320E-01 
   0.56008 0.2474284E-01 0.1669522E-01 
   0.59980 0.1977235E-01 0.1193604E-01 
   0.63921 0.1626665E-01 0.8471979E-02 
   0.67945 0.1405168E-01 0.5913280E-02 
   0.71909 0.1287647E-01 0.4107201E-02 
   0.75895 0.1238088E-01 0.2815072E-02 
   0.79876 0.1270523E-01 0.1911342E-02 
   0.83927 0.1394474E-01 0.1292011E-02 
   0.87911 0.1571775E-01 0.8685529E-03 
   0.91888 0.1857379E-01 0.5833069E-03 
   0.95944 0.2180235E-01 0.3889074E-03 
   0.99904 0.2430560E-01 0.2612877E-03 
   1.03862 0.2529153E-01 0.1762512E-03 
   1.07842 0.2273936E-01 0.1185724E-03 
   1.11877 0.1780641E-01 0.7943951E-04 
   1.15794 0.1273486E-01 0.5477930E-04 
   1.18450 0.9929073E-02 0.4261641E-04 
   0.33639 0.2249794E+00 0.2322881E+00 
   0.36968 0.1522097E+00 0.1334574E+00 
   0.40276 0.1176943E+00 0.8651431E-01 
   0.44098 0.9164795E-01 0.5627009E-01 
   0.48163 0.7511433E-01 0.3798806E-01 
   0.52101 0.6366849E-01 0.2692483E-01 
   0.56039 0.5641975E-01 0.1949403E-01 
   0.60009 0.5129911E-01 0.1390639E-01 
   0.64009 0.4747932E-01 0.9719430E-02 
   0.67987 0.4760300E-01 0.6796262E-02 
   0.71986 0.4921682E-01 0.4683928E-02 
   0.75949 0.5206366E-01 0.3193957E-02 
   0.79942 0.5628492E-01 0.2174539E-02 
   0.83917 0.5990844E-01 0.1480489E-02 
   0.87886 0.5882885E-01 0.1005066E-02 
   0.91890 0.5090011E-01 0.6745441E-03 
   0.95865 0.3943843E-01 0.4598202E-03 
   0.99848 0.2780282E-01 0.3169330E-03 
   1.03829 0.1872541E-01 0.2159072E-03 
   1.07814 0.1214977E-01 0.1506484E-03 
   1.11787 0.7759696E-02 0.1051510E-03 
   1.15721 0.4988219E-02 0.7435810E-04 
   1.18444 0.3692268E-02 0.5847731E-04 
   0.37099 0.2016659E+00 0.1413246E+00 
   0.40638 0.1837927E+00 0.9182153E-01 
   0.44389 0.1679557E+00 0.6100218E-01 
   0.48093 0.1609984E+00 0.4401438E-01 
   0.52131 0.1551552E+00 0.3136513E-01 
   0.56087 0.1574614E+00 0.2288776E-01 
   0.60018 0.1565511E+00 0.1655531E-01 
   0.64039 0.1591396E+00 0.1169131E-01 
   0.67973 0.1601331E+00 0.8260741E-02 
   0.71932 0.1480187E+00 0.5704320E-02 
   0.75903 0.1268112E+00 0.3939828E-02 
   0.79911 0.9717973E-01 0.2704910E-02 
   0.83815 0.6931956E-01 0.1869404E-02 
   0.87821 0.4639194E-01 0.1278924E-02 
   0.91802 0.3050058E-01 0.8739473E-03 
   0.95790 0.1950697E-01 0.6044547E-03 
   0.99742 0.1262904E-01 0.4161075E-03 
   1.03690 0.7925936E-02 0.2899962E-03 
   1.07663 0.4976986E-02 0.2009596E-03 
   1.11590 0.3078715E-02 0.1397850E-03 
   1.15468 0.1868289E-02 0.9876586E-04 
   1.18474 0.1325704E-02 0.7445353E-04 
   0.41028 0.2725814E+00 0.9070599E-01 
   0.44373 0.2801393E+00 0.6411360E-01 
   0.48462 0.3051483E+00 0.4492838E-01 
   0.52179 0.2995994E+00 0.3233984E-01 
   0.56067 0.3060329E+00 0.2418523E-01 
   0.59972 0.2865949E+00 0.1771969E-01 
   0.63954 0.2411379E+00 0.1265847E-01 
   0.67903 0.1849752E+00 0.8911624E-02 
   0.71824 0.1321830E+00 0.6333800E-02 
   0.75727 0.8913882E-01 0.4423052E-02 
   0.79726 0.5828071E-01 0.3048451E-02 
   0.83702 0.3725886E-01 0.2121238E-02 
   0.87566 0.2371512E-01 0.1471449E-02 
   0.91423 0.1437969E-01 0.1022555E-02 
   0.95350 0.8990242E-02 0.7312522E-03 
