   0.67969 0.7878297E-02 0.9738906E-02
   0.71970 0.5016418E-02 0.6401737E-02
   0.75920 0.3224405E-02 0.4207150E-02
   0.79887 0.2074163E-02 0.2748093E-02
   0.83839 0.1428995E-02 0.1805788E-02
   0.87838 0.1069299E-02 0.1184705E-02
   0.91827 0.8716942E-03 0.7787602E-03
   0.95772 0.7618592E-03 0.5088284E-03
   0.99757 0.7241359E-03 0.3372288E-03
   1.03771 0.7462848E-03 0.2189101E-03
   1.07773 0.8039118E-03 0.1452683E-03
   1.11689 0.8869728E-03 0.9556700E-04
   1.15657 0.1115186E-02 0.6406159E-04
   1.18441 0.1208393E-02 0.4770025E-04
   0.48757 0.6211257E-01 0.6165093E-01
   0.52395 0.4608415E-01 0.4546749E-01
   0.56181 0.3395547E-01 0.3305498E-01
   0.60092 0.2402878E-01 0.2318985E-01
   0.64071 0.1672830E-01 0.1604064E-01
   0.67979 0.1188154E-01 0.1089056E-01
   0.71928 0.8492562E-02 0.7211320E-02
   0.75936 0.6357906E-02 0.4695141E-02
   0.79934 0.4969388E-02 0.3056170E-02
   0.83909 0.4050450E-02 0.1976066E-02
   0.87889 0.3652893E-02 0.1280451E-02
   0.91894 0.3647085E-02 0.8344464E-03
   0.95846 0.3754610E-02 0.5444455E-03
   0.99862 0.4133646E-02 0.3559377E-03
   1.03798 0.4760878E-02 0.2359915E-03
   1.07767 0.5750327E-02 0.1560021E-03
   1.11752 0.7149518E-02 0.1039836E-03
   1.15756 0.8890283E-02 0.6966044E-04
   1.18455 0.1037822E-01 0.5375460E-04
   0.49938 0.7122084E-01 0.5619538E-01
   0.52882 0.5222804E-01 0.4282162E-01
   0.56312 0.4367968E-01 0.3199632E-01
   0.60150 0.3472524E-01 0.2295904E-01
   0.64059 0.2753960E-01 0.1615705E-01
   0.68051 0.2362198E-01 0.1121833E-01
   0.72019 0.2057845E-01 0.7616764E-02
   0.75937 0.1898310E-01 0.5148425E-02
   0.79922 0.1858451E-01 0.3452325E-02
   0.83921 0.1936326E-01 0.2276998E-02
   0.87925 0.2102152E-01 0.1510593E-02
   0.91845 0.2305205E-01 0.9997473E-03
   0.95859 0.2637641E-01 0.6652868E-03
   0.99843 0.3034562E-01 0.4468717E-03
   1.03800 0.3193361E-01 0.2999734E-03
   1.07820 0.3018010E-01 0.2025915E-03
   1.11749 0.2472339E-01 0.1382554E-03
   1.15690 0.1838293E-01 0.9537535E-04
   1.18453 0.1437952E-01 0.7396421E-04
   0.56541 0.7300574E-01 0.3189434E-01
   0.60359 0.5754950E-01 0.2263431E-01
   0.64398 0.5541063E-01 0.1569353E-01
   0.68000 0.5547909E-01 0.1135973E-01
   0.72129 0.5648915E-01 0.7722051E-02
   0.76045 0.5719440E-01 0.5276237E-02
   0.79964 0.6325223E-01 0.3608772E-02
   0.83940 0.6569735E-01 0.2412595E-02
   0.87903 0.6925840E-01 0.1626576E-02
   0.91865 0.6605035E-01 0.1098253E-02
   0.95819 0.5558110E-01 0.7442854E-03
   0.99798 0.4169144E-01 0.5068724E-03
   1.03673 0.2939116E-01 0.3477596E-03
   1.07649 0.1965934E-01 0.2358594E-03
   1.11505 0.1310240E-01 0.1650419E-03
   1.15402 0.8461106E-02 0.1161941E-03
   1.18707 0.5938179E-02 0.8763517E-04
