# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS Y_{fp}   
# xbins      : 60   
# xlabel     :  Y_{fp} [cm]   
# xbin_width : 0.500 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-14.750,-15.000,-14.500,0.000,0.000
2,-14.250,-14.500,-14.000,0.000,0.000
3,-13.750,-14.000,-13.500,0.000,0.000
4,-13.250,-13.500,-13.000,0.000,0.000
5,-12.750,-13.000,-12.500,0.000,0.000
6,-12.250,-12.500,-12.000,0.000,0.000
7,-11.750,-12.000,-11.500,0.000,0.000
8,-11.250,-11.500,-11.000,0.000,0.000
9,-10.750,-11.000,-10.500,0.000,0.000
10,-10.250,-10.500,-10.000,0.000,0.000
11,-9.750,-10.000,-9.500,0.001,0.001
12,-9.250,-9.500,-9.000,0.021,0.003
13,-8.750,-9.000,-8.500,0.102,0.008
14,-8.250,-8.500,-8.000,0.240,0.012
15,-7.750,-8.000,-7.500,0.419,0.016
16,-7.250,-7.500,-7.000,0.563,0.019
17,-6.750,-7.000,-6.500,0.729,0.023
18,-6.250,-6.500,-6.000,0.978,0.028
19,-5.750,-6.000,-5.500,1.234,0.034
20,-5.250,-5.500,-5.000,1.654,0.042
21,-4.750,-5.000,-4.500,2.211,0.053
22,-4.250,-4.500,-4.000,2.945,0.067
23,-3.750,-4.000,-3.500,4.041,0.087
24,-3.250,-3.500,-3.000,5.322,0.109
25,-2.750,-3.000,-2.500,7.833,0.149
26,-2.250,-2.500,-2.000,10.129,0.187
27,-1.750,-2.000,-1.500,14.805,0.262
28,-1.250,-1.500,-1.000,21.223,0.357
29,-0.750,-1.000,-0.500,31.144,0.515
30,-0.250,-0.500,0.000,45.228,0.744
31,0.250,0.000,0.500,64.318,1.131
32,0.750,0.500,1.000,94.631,1.840
33,1.250,1.000,1.500,112.759,2.585
34,1.750,1.500,2.000,126.881,3.305
35,2.250,2.000,2.500,147.249,4.435
36,2.750,2.500,3.000,156.690,5.216
37,3.250,3.000,3.500,156.007,5.320
38,3.750,3.500,4.000,159.696,5.846
39,4.250,4.000,4.500,149.694,5.489
40,4.750,4.500,5.000,119.959,4.429
41,5.250,5.000,5.500,100.841,3.581
42,5.750,5.500,6.000,73.335,2.602
43,6.250,6.000,6.500,53.285,1.918
44,6.750,6.500,7.000,38.496,1.371
45,7.250,7.000,7.500,25.675,0.995
46,7.750,7.500,8.000,16.637,0.696
47,8.250,8.000,8.500,9.622,0.480
48,8.750,8.500,9.000,4.105,0.284
49,9.250,9.000,9.500,1.341,0.150
50,9.750,9.500,10.000,0.190,0.050
51,10.250,10.000,10.500,0.022,0.016
52,10.750,10.500,11.000,0.000,0.000
53,11.250,11.000,11.500,0.000,0.000
54,11.750,11.500,12.000,0.000,0.000
55,12.250,12.000,12.500,0.000,0.000
56,12.750,12.500,13.000,0.000,0.000
57,13.250,13.000,13.500,0.000,0.000
58,13.750,13.500,14.000,0.000,0.000
59,14.250,14.000,14.500,0.000,0.000
60,14.750,14.500,15.000,0.000,0.000
