# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : HMS  Momentum Acceptance, $\delta   
# xbins      : 40   
# xlabel     :  #delta [%]   
# xbin_width : 0.750 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-14.625,-15.000,-14.250,0.237,0.108
2,-13.875,-14.250,-13.500,1.004,0.378
3,-13.125,-13.500,-12.750,6.708,1.747
4,-12.375,-12.750,-12.000,14.688,2.804
5,-11.625,-12.000,-11.250,32.975,4.713
6,-10.875,-11.250,-10.500,56.305,9.809
7,-10.125,-10.500,-9.750,80.396,12.417
8,-9.375,-9.750,-9.000,80.431,10.824
9,-8.625,-9.000,-8.250,110.659,12.345
10,-7.875,-8.250,-7.500,125.432,12.313
11,-7.125,-7.500,-6.750,114.047,9.848
12,-6.375,-6.750,-6.000,148.477,14.112
13,-5.625,-6.000,-5.250,125.813,11.589
14,-4.875,-5.250,-4.500,150.236,13.957
15,-4.125,-4.500,-3.750,170.508,14.526
16,-3.375,-3.750,-3.000,159.297,13.931
17,-2.625,-3.000,-2.250,170.749,14.950
18,-1.875,-2.250,-1.500,159.703,13.054
19,-1.125,-1.500,-0.750,174.935,13.755
20,-0.375,-0.750,0.000,174.152,12.585
21,0.375,0.000,0.750,172.257,12.053
22,1.125,0.750,1.500,166.344,11.204
23,1.875,1.500,2.250,156.252,10.223
24,2.625,2.250,3.000,165.530,10.069
25,3.375,3.000,3.750,191.951,10.632
26,4.125,3.750,4.500,164.690,9.002
27,4.875,4.500,5.250,173.382,9.034
28,5.625,5.250,6.000,180.712,9.174
29,6.375,6.000,6.750,168.509,7.777
30,7.125,6.750,7.500,182.825,8.216
31,7.875,7.500,8.250,156.161,6.544
32,8.625,8.250,9.000,159.411,6.322
33,9.375,9.000,9.750,165.928,6.392
34,10.125,9.750,10.500,166.534,6.102
35,10.875,10.500,11.250,145.144,5.098
36,11.625,11.250,12.000,136.762,4.665
37,12.375,12.000,12.750,111.697,3.994
38,13.125,12.750,13.500,82.419,3.324
39,13.875,13.500,14.250,45.470,2.180
40,14.625,14.250,15.000,25.274,1.653
