# 1  # the knock-out nucleon is proton(1), neutron(-1)
# 1  # Off-Shell effects included (1) not included (0)
# 1  # only pole term in FSI (0), pole+PV (1) 
# 1  # it calculates d\sigma/dE'_e d\Omega_e d\Omega_pf
# 12  # icon = 0 initialization, 1 - PWIA, 2 -forward rescattering, 3 - charge exchange rescattering 
#         12 - PWIA+FSI, 13 - PWIA+CHEX, 123 - PWIA+FSI+CHEX
# 10   #iv2  - version of parameterization of CHEX amplitude - 
#         10 - Gibbs-Loiseau (has only real part), 21 - SAID, 1021 - SAID+GL
#         10021 - SAID+GL (with Im part at p>p0 modelled using SAID's value
#         -21 SAID   - For details look at fpn_chex.f
# 3  # iv1  - version of FSI; 1- diagonal FSI using fpn.f, 2- diagonal FSI using f_NN_sd.f 
#         which uses SAID parameterization for plab<3.68, 3 - nondiagonal approximation 
#         using f_NN_sd.f. At p>1.4 it uses diffractive parametrization like fpn.f
# 0  # idd  - isd = 1 spectator mechanism, isd=2 direct mechanism isd =0 both   
# 3  # iw   - 1 - Paris 2 - V18 deuteron wave funcion, 3- cd Bonn, 4 - AV18sb
# 0  # ipp  - 1 - quasi "pp" wave functio - only S-parital wave, 0, both S and D waves
#    crs  - cross section in nb/GeV/str^2
thr0,phr0,pr,ei,th_e,q2,x,plab,crs0,crs12,ratio,ID,th_nq_mc,i_x,i_y,kin,
42.9679985,340.562012,0.718533993,10.5430002,13.227623,4.82242012,1.33643031,2.00147605,0.00398180634,0.00478518009,1.20176113,thrq55_8_19,38.052,8,19,thrq55,
43.7929993,340.908997,0.75839901,10.5433998,13.2376451,4.81518984,1.3162055,2.06432867,0.00269708363,0.003682676,1.36542892,thrq55_8_20,38.129,8,20,thrq55,
44.3240013,340.734985,0.79785198,10.5408001,13.2961435,4.83518982,1.29834592,2.12936044,0.00177135062,0.002878119,1.62481606,thrq55_8_21,38.315,8,21,thrq55,
44.5309982,340.052002,0.837659001,10.5421,13.3130198,4.8358798,1.28383601,2.1784904,0.00117172615,0.00212311675,1.81195641,thrq55_8_22,38.342,8,22,thrq55,
44.7210007,338.748993,0.877992988,10.5431995,13.3530941,4.84850979,1.26776683,2.23796892,0.000753247237,0.00166238681,2.20696044,thrq55_8_23,38.361,8,23,thrq55,
44.8409996,337.220001,0.917495012,10.5424995,13.3694,4.84516001,1.25139427,2.29450512,0.000491025683,0.00130278175,2.65318465,thrq55_8_24,38.599,8,24,thrq55,
44.9550018,336.925995,0.958278,10.5418997,13.3851786,4.8397398,1.23309803,2.35855794,0.000314699515,0.000969020941,3.07919431,thrq55_8_25,38.407,8,25,thrq55,
44.9869995,336.63501,0.999513984,10.5416002,13.4198751,4.84538984,1.21531141,2.42637205,0.000196920475,0.000708562846,3.5982182,thrq55_8_26,38.541,8,26,thrq55,
45.1349983,336.63501,1.03638005,10.5431995,13.4371252,4.84041977,1.19550681,2.49975753,0.000130222397,0.000591495773,4.54219675,thrq55_8_27,38.709,8,27,thrq55,
45.4420013,337.368988,1.07658005,10.5454998,13.4330616,4.81759024,1.16893053,2.59505248,8.40045541e-05,0.000414202281,4.93071222,thrq55_8_28,38.846,8,28,thrq55,
44.9410019,337.368988,1.11739004,10.5379,13.5858479,4.8927598,1.16337311,2.64788818,4.910184e-05,0.00024545638,4.99892426,thrq55_8_29,38.569,8,29,thrq55,
45.3180008,337.971985,1.15772998,10.5450001,13.5404997,4.84503984,1.13245893,2.75675297,3.24510474e-05,0.000149009618,4.59182787,thrq55_8_30,39.115,8,30,thrq55,
45.0470009,335.923004,1.18420994,10.5352001,13.5937223,4.86051989,1.12588525,2.79159737,2.37175536e-05,0.000157659088,6.64735889,thrq55_8_31,38.963,8,31,thrq55,
33.9749985,349.737,0.45521301,10.5504999,12.7609262,4.59113979,1.40482986,1.73357987,0.0639952719,0.0542681552,0.848002553,thrq55_9_12,44.39,9,12,thrq55,
35.4290009,346.167999,0.485756993,10.5429001,12.8791447,4.65564013,1.40449941,1.75103438,0.0438829437,0.0379736796,0.865340292,thrq55_9_13,43.599,9,13,thrq55,
37.7519989,342.364014,0.522822022,10.5448999,12.9456654,4.69059992,1.39295638,1.79331577,0.0293545891,0.025439471,0.86662674,thrq55_9_14,43.14,9,14,thrq55,
40.5139999,341.084991,0.561515987,10.5444002,12.9559908,4.6825099,1.36916077,1.86116982,0.0202959292,0.018684838,0.920619965,thrq55_9_15,42.94,9,15,thrq55,
42.6660004,339.227997,0.600506008,10.5443001,12.9666252,4.67421007,1.34497023,1.93187869,0.0139987236,0.0140468692,1.00343931,thrq55_9_16,42.886,9,16,thrq55,
44.1080017,337.971985,0.640226007,10.5439997,12.9913378,4.67575979,1.3243351,1.99627471,0.00951041281,0.0106925815,1.12430263,thrq55_9_17,42.83,9,17,thrq55,
45.0919991,336.63501,0.679246008,10.5427999,13.0278263,4.68443012,1.30590332,2.0574739,0.00643572677,0.00819995161,1.27412987,thrq55_9_18,42.87,9,18,thrq55,
46.0349998,337.667999,0.71924299,10.5425997,13.0572271,4.6869998,1.28406119,2.12953949,0.00434485031,0.00646986812,1.48908889,thrq55_9_19,42.924,9,19,thrq55,
46.2770004,336.63501,0.758836985,10.5432997,13.1333694,4.72325993,1.27144969,2.18365884,0.00282325782,0.00486855069,1.72444427,thrq55_9_20,42.873,9,20,thrq55,
46.8230019,336.347992,0.798808992,10.5424004,13.157835,4.72192001,1.2505753,2.25491071,0.00187725457,0.00378702302,2.01731992,thrq55_9_21,43.038,9,21,thrq55,
47.1790009,336.779999,0.838174999,10.5424995,13.1933384,4.72825003,1.23117185,2.3256886,0.00124026812,0.00291986181,2.35421824,thrq55_9_22,43.194,9,22,thrq55,
47.3230019,337.220001,0.878709018,10.5409002,13.245369,4.74361992,1.21379983,2.3944006,0.000796651817,0.00223625125,2.80706215,thrq55_9_23,43.073,9,23,thrq55,
47.6080017,337.518005,0.917702019,10.5421,13.2470512,4.72841978,1.19194257,2.47034669,0.000530531164,0.00174225634,3.2839849,thrq55_9_24,43.173,9,24,thrq55,
47.7949982,337.971985,0.958562016,10.5414,13.2764568,4.72684002,1.17013741,2.55377293,0.000338568381,0.00130679714,3.85977316,thrq55_9_25,43.195,9,25,thrq55,
47.8269997,338.434998,0.997879982,10.5401001,13.326911,4.73855019,1.15155375,2.63250685,0.000215470471,0.000892104988,4.14026546,thrq55_9_26,43.295,9,26,thrq55,
47.9309998,338.434998,1.03859997,10.5417004,13.355195,4.73629999,1.12939119,2.72267699,0.000135974842,0.000620210136,4.56121254,thrq55_9_27,43.4,9,27,thrq55,
47.8079987,339.553986,1.07810998,10.5419998,13.4077454,4.75056982,1.11268103,2.79993129,8.55852413e-05,0.000494610809,5.77916002,thrq55_9_28,43.3,9,28,thrq55,
47.7439995,339.227997,1.11837006,10.5403004,13.4688063,4.76514006,1.09383774,2.88919902,5.31414335e-05,0.000284780515,5.35891676,thrq55_9_29,43.393,9,29,thrq55,
47.8079987,340.734985,1.15849996,10.54,13.5158691,4.76848984,1.07125497,2.99350762,3.36819794e-05,0.000216011205,6.4132576,thrq55_9_30,43.563,9,30,thrq55,
47.6539993,340.220001,1.18461001,10.5382996,13.5765324,4.79044008,1.06176686,3.04868913,2.4619243e-05,0.000141080513,5.73049736,thrq55_9_31,43.655,9,31,thrq55,
38.8499985,345.696014,0.446153015,10.5468998,12.575798,4.45221996,1.35637712,1.83447027,0.0794179738,0.0676626638,0.851981759,thrq55_10_12,48.397,10,12,thrq55,
41.6080017,341.622986,0.483334005,10.5455999,12.6234541,4.47036982,1.34040475,1.88645816,0.0525670163,0.0465555973,0.885642767,thrq55_10_13,48.106,10,13,thrq55,
43.507,339.553986,0.522343993,10.5446997,12.6947575,4.50351,1.3265301,1.9378233,0.0343482345,0.0326049663,0.949247241,thrq55_10_14,47.845,10,14,thrq55,
45.2229996,337.368988,0.561188996,10.5445004,12.7439003,4.52139997,1.30853391,1.99849713,0.0229965355,0.0236021131,1.02633345,thrq55_10_15,47.879,10,15,thrq55,
46.8790016,336.490997,0.59946698,10.5439997,12.7431631,4.50646019,1.28546786,2.06637692,0.0160815287,0.0191848408,1.19297373,thrq55_10_16,47.795,10,16,thrq55,
47.9269981,335.923004,0.640074015,10.5437002,12.7874975,4.51948977,1.26590812,2.1339798,0.0107156076,0.0147731677,1.37865889,thrq55_10_17,47.77,10,17,thrq55,
48.6660004,335.644012,0.679556012,10.5438004,12.8354731,4.53501987,1.24736452,2.20102334,0.00718425447,0.0117166117,1.63087368,thrq55_10_18,47.781,10,18,thrq55,
49.4220009,335.093994,0.719061017,10.5427999,12.8428535,4.52327013,1.22497225,2.27350473,0.00491025904,0.00968115963,1.97161889,thrq55_10_19,47.839,10,19,thrq55,
49.8720016,335.923004,0.759392023,10.5430002,12.8950138,4.53909016,1.20503318,2.34974337,0.00323595456,0.00740049034,2.2869575,thrq55_10_20,47.897,10,20,thrq55,
50.1040001,336.063995,0.799299002,10.5426998,12.9554138,4.55991983,1.18707335,2.42313409,0.00211118208,0.00576765602,2.73195577,thrq55_10_21,47.899,10,21,thrq55,
50.3979988,336.347992,0.838624001,10.5424004,12.9858971,4.56085014,1.16600955,2.5026176,0.00140066689,0.00442904234,3.16209531,thrq55_10_22,48.002,10,22,thrq55,
50.5079994,337.072998,0.879399002,10.5419998,13.0366039,4.57356977,1.14656615,2.58330631,0.000900784042,0.00344414567,3.82349753,thrq55_10_23,47.902,10,23,thrq55,
50.7070007,337.971985,0.918501973,10.5417004,13.0633488,4.57001019,1.12437451,2.67079568,0.000591975928,0.00246302551,4.16068506,thrq55_10_24,47.98,10,24,thrq55,
50.7050018,338.434998,0.958819985,10.5415001,13.1254501,4.58781004,1.10525429,2.75816154,0.000373017683,0.00154160033,4.13278103,thrq55_10_25,48.019,10,25,thrq55,
50.6990013,338.907013,0.99919802,10.5410995,13.1781864,4.59853983,1.08517361,2.84952331,0.000234870124,0.00124612055,5.30557299,thrq55_10_26,48.057,10,26,thrq55,
50.6739998,339.553986,1.03893995,10.5415001,13.2326975,4.61000013,1.06521714,2.94404793,0.000148104489,0.000843072776,5.69241858,thrq55_10_27,48.143,10,27,thrq55,
50.5400009,340.220001,1.07844996,10.5409002,13.3128891,4.63606977,1.0478884,3.03716564,9.18387523e-05,0.000622490305,6.77807903,thrq55_10_28,48.125,10,28,thrq55,
50.4669991,340.562012,1.11827004,10.5402002,13.3503609,4.63512993,1.02759373,3.13395834,5.8304915e-05,0.000391201174,6.7095747,thrq55_10_29,48.156,10,29,thrq55,
50.2949982,341.084991,1.15796006,10.5401001,13.4103317,4.64839983,1.00994015,3.22874641,3.67272733e-05,0.000227444456,6.19279432,thrq55_10_30,48.12,10,30,thrq55,
50.1349983,341.622986,1.18428004,10.5397997,13.4947548,4.68242979,1.00044262,3.29601383,2.65864583e-05,0.000145195707,5.46126556,thrq55_10_31,48.124,10,31,thrq55,
44.4770012,345.23999,0.410580993,10.5481997,12.1983576,4.19895983,1.2913878,1.94835806,0.150199473,0.12541987,0.835022032,thrq55_11_11,54.005,11,11,thrq55,
45.3650017,341.261993,0.444779009,10.5441999,12.3120556,4.26142979,1.29168761,1.96768057,0.0952202454,0.0840516165,0.882707417,thrq55_11_12,53.046,11,12,thrq55,
47.3079987,339.553986,0.482131988,10.5446997,12.3666277,4.28478003,1.27678263,2.02079988,0.062443763,0.060055159,0.961747944,thrq55_11_13,52.846,11,13,thrq55,
48.7249985,337.667999,0.521080971,10.5452003,12.424325,4.30971003,1.26214743,2.07492852,0.0409923941,0.0445293635,1.08628356,thrq55_11_14,52.623,11,14,thrq55,
50.0979996,336.490997,0.560588002,10.5443001,12.4698124,4.3233099,1.24269426,2.14208078,0.0273563284,0.0348760225,1.27487946,thrq55_11_15,52.673,11,15,thrq55,
50.8139992,335.093994,0.600112975,10.5443001,12.5485954,4.35885,1.22787523,2.20375633,0.0179412253,0.0272403043,1.51830792,thrq55_11_16,52.635,11,16,thrq55,
51.6759987,334.688995,0.639759004,10.5431995,12.5817137,4.36328983,1.20708442,2.27605748,0.0121473921,0.0215351637,1.77282202,thrq55_11_17,52.666,11,17,thrq55,
52.3520012,335.093994,0.67997098,10.5434999,12.6263638,4.37420988,1.18565631,2.35545206,0.00812896155,0.0175732207,2.16180396,thrq55_11_18,52.732,11,18,thrq55,
52.6829987,335.093994,0.719483018,10.5434999,12.6837997,4.39364004,1.16750479,2.42900753,0.0053950632,0.014155535,2.62379408,thrq55_11_19,52.683,11,19,thrq55,
53.0760002,335.923004,0.759274006,10.5432997,12.7332106,4.40523005,1.14592505,2.51467562,0.00358678331,0.0113636237,3.16819358,thrq55_11_20,52.731,11,20,thrq55,
53.2859993,336.205994,0.799389005,10.5431004,12.7901182,4.42112017,1.12566936,2.60016656,0.00234220829,0.00889050122,3.79577732,thrq55_11_21,52.762,11,21,thrq55,
53.4910011,336.925995,0.839348972,10.5425997,12.8281937,4.42420006,1.10371161,2.68989754,0.0015417831,0.00694857631,4.50684404,thrq55_11_22,52.778,11,22,thrq55,
53.6409988,337.971985,0.879034996,10.5422001,12.8617277,4.42375994,1.08147025,2.78252482,0.00101387117,0.00472059241,4.65600824,thrq55_11_23,52.787,11,23,thrq55,
53.6230011,338.434998,0.919369996,10.5419998,12.9302025,4.44364977,1.06178141,2.87750816,0.000642127939,0.0032657932,5.08589172,thrq55_11_24,52.83,11,24,thrq55,
53.5709991,339.066986,0.959136009,10.5421,12.9856358,4.45570993,1.0420841,2.97220492,0.000409897359,0.00222410425,5.42600298,thrq55_11_25,52.808,11,25,thrq55,
53.5089989,339.390015,0.999045014,10.5417004,13.0344009,4.46220016,1.0217222,3.07071781,0.000260081637,0.00169878372,6.53173256,thrq55_11_26,52.804,11,26,thrq55,
53.3740005,339.884003,1.03840995,10.5417004,13.0980225,4.47751999,1.00310493,3.169348,0.000163848978,0.00103654573,6.32622623,thrq55_11_27,52.79,11,27,thrq55,
53.1899986,340.220001,1.07825994,10.5417004,13.1571541,4.48978996,0.984853864,3.26814699,0.000102652644,0.000563369482,5.48811483,thrq55_11_28,52.676,11,28,thrq55,
53.0530014,340.908997,1.11794996,10.5409002,13.2101507,4.4957099,0.96523273,3.37424111,6.46636763e-05,0.00028505965,4.40834284,thrq55_11_29,52.646,11,29,thrq55,
52.8549995,341.441986,1.15752995,10.5409002,13.2540855,4.49760008,0.946668625,3.47628331,4.13844973e-05,0.000139844618,3.37915468,thrq55_11_30,52.526,11,30,thrq55,
52.730999,341.261993,1.18431997,10.5414,13.2820158,4.49736023,0.933782458,3.54842377,3.0705829e-05,8.49941716e-05,2.76801419,thrq55_11_31,52.499,11,31,thrq55,
48.1650009,338.278992,0.409334987,10.5482998,12.0244694,4.08115005,1.25598228,2.0152967,0.168561637,0.144040957,0.854529917,thrq55_12_11,57.169,12,11,thrq55,
49.8709984,337.518005,0.443370998,10.5458002,12.1344271,4.13488007,1.24384832,2.07158113,0.107385948,0.100250185,0.933550298,thrq55_12_12,57.313,12,12,thrq55,
51.5929985,335.923004,0.482035011,10.5458002,12.1919508,4.15747023,1.22654343,2.13459206,0.0691143349,0.0748609826,1.08314693,thrq55_12_13,57.325,12,13,thrq55,
52.762001,334.290009,0.520097017,10.5452003,12.2586069,4.1849699,1.2104336,2.19736862,0.0454254001,0.0587076172,1.29239631,thrq55_12_14,57.354,12,14,thrq55,
53.7840004,334.290009,0.561155021,10.5447998,12.3208866,4.2077899,1.19135153,2.27029586,0.0296255592,0.0468172356,1.58029878,thrq55_12_15,57.318,12,15,thrq55,
54.5219994,334.027008,0.599932015,10.5450001,12.3854561,4.23191977,1.17267501,2.34476423,0.0198014751,0.0384939387,1.94399345,thrq55_12_16,57.363,12,16,thrq55,
55.2750015,334.958008,0.639988005,10.5440998,12.4366045,4.24440002,1.15003228,2.43136215,0.0132732047,0.0325999968,2.45607591,thrq55_12_17,57.44,12,17,thrq55,
55.7210007,335.093994,0.680101991,10.5431995,12.4931612,4.26032019,1.12927234,2.51565146,0.00882041641,0.0273399018,3.09961581,thrq55_12_18,57.49,12,18,thrq55,
56.105999,336.063995,0.719407976,10.5439997,12.5353088,4.26789999,1.1073643,2.60379839,0.00595121738,0.0224461332,3.77168775,thrq55_12_19,57.437,12,19,thrq55,
56.3950005,336.925995,0.75940299,10.5437002,12.5776291,4.2733798,1.08478463,2.6970644,0.00396741554,0.018202953,4.58811378,thrq55_12_20,57.459,12,20,thrq55,
56.5279999,337.518005,0.799628019,10.5433998,12.6363277,4.28774977,1.06346631,2.7930851,0.00259337784,0.0129959648,5.0112114,thrq55_12_21,57.46,12,21,thrq55,
56.6069984,337.971985,0.839534998,10.5425997,12.6754694,4.28986979,1.04169059,2.88873243,0.00170651544,0.00902165845,5.2865963,thrq55_12_22,57.396,12,22,thrq55,
56.6419983,338.591003,0.879278004,10.5429001,12.7224941,4.29601002,1.01993275,2.99026704,0.00111278438,0.00639812136,5.74965048,thrq55_12_23,57.388,12,23,thrq55,
56.5719986,338.748993,0.91882199,10.5429001,12.7642689,4.2992301,0.999402881,3.08852673,0.000722162484,0.00440055644,6.09358215,thrq55_12_24,57.296,12,24,thrq55,
56.4539986,339.553986,0.958580017,10.5424995,12.8239193,4.31104994,0.979473591,3.1926825,0.000460040872,0.00258032978,5.60891438,thrq55_12_25,57.195,12,25,thrq55,
56.3129997,340.220001,0.998266995,10.5427999,12.8704519,4.31523991,0.959344268,3.29761004,0.000294257217,0.00136212632,4.62903261,thrq55_12_26,57.073,12,26,thrq55,
56.2169991,340.734985,1.03786004,10.5418997,12.8949213,4.3042202,0.937384665,3.40726924,0.000189664774,0.000675103103,3.55945444,thrq55_12_27,56.975,12,27,thrq55,
56.0589981,341.261993,1.07758999,10.5424004,12.9162884,4.29251003,0.916305661,3.51621294,0.000121838668,0.000323035521,2.65133834,thrq55_12_28,56.823,12,28,thrq55,
55.9199982,341.622986,1.11664999,10.5418997,12.9279404,4.27359009,0.894720435,3.62782288,7.94199368e-05,0.000159699906,2.01082897,thrq55_12_29,56.7,12,29,thrq55,
55.7000008,342.175995,1.15681005,10.5421,12.9354839,4.25309992,0.873972654,3.73796678,5.16748842e-05,8.20938294e-05,1.58866012,thrq55_12_30,56.469,12,30,thrq55,
55.6339989,342.364014,1.18417001,10.5425997,12.9143476,4.22269011,0.857158363,3.82050204,3.93231894e-05,5.1596322e-05,1.31210923,thrq55_12_31,56.408,12,31,thrq55,
52.1609993,339.227997,0.415354997,10.5472002,12.0208235,4.05673981,1.21655631,2.12925768,0.158070505,0.141004622,0.892036259,thrq55_13_11,60.851,13,11,thrq55,
53.730999,332.252014,0.444112003,10.5448999,12.0172577,4.04464006,1.20158195,2.17288613,0.113032259,0.114810355,1.01573086,thrq55_13_12,61.306,13,12,thrq55,
55.1259995,333.252991,0.482124001,10.5455999,12.0914421,4.07606983,1.18401301,2.2432251,0.0729063004,0.0907413438,1.24462962,thrq55_13_13,61.25,13,13,thrq55,
56.8149986,334.958008,0.522123992,10.5455999,12.1415968,4.08732986,1.15720344,2.33975196,0.0480128713,0.0798192173,1.66245461,thrq55_13_14,61.708,13,14,thrq55,
57.6759987,336.063995,0.560443997,10.5451002,12.2007465,4.10637999,1.13687468,2.4203465,0.0323251598,0.0701679215,2.17069054,thrq55_13_15,61.699,13,15,thrq55,
58.3289986,336.205994,0.599756002,10.5447998,12.2632551,4.12615013,1.11585641,2.50682378,0.0215697065,0.0592901483,2.74876928,thrq55_13_16,61.752,13,16,thrq55,
58.9819984,336.779999,0.640384972,10.5447998,12.2972565,4.12712002,1.09110975,2.60245705,0.0145228701,0.0519802086,3.57919669,thrq55_13_17,61.837,13,17,thrq55,
59.2910004,337.667999,0.679762006,10.5438004,12.3668871,4.1483202,1.07002211,2.69710326,0.00967709813,0.0402746387,4.16185093,thrq55_13_18,61.837,13,18,thrq55,
59.5379982,338.591003,0.719596982,10.5441999,12.4016581,4.14968014,1.04743409,2.79192138,0.00653204322,0.0317243636,4.85672903,thrq55_13_19,61.733,13,19,thrq55,
59.6889992,338.748993,0.759252012,10.5437002,12.437459,4.15006018,1.02489638,2.88986158,0.00437953603,0.0246663559,5.63218451,thrq55_13_20,61.668,13,20,thrq55,
59.7420006,339.717987,0.798816979,10.5440998,12.4790134,4.1535902,1.00291622,2.99105525,0.00291740731,0.0180198289,6.17665863,thrq55_13_21,61.551,13,21,thrq55,
59.6870003,339.553986,0.838531017,10.5431004,12.5129261,4.15173006,0.981615424,3.09016895,0.00192947639,0.0108537609,5.62523651,thrq55_13_22,61.377,13,22,thrq55,
59.5859985,340.562012,0.878167987,10.5439997,12.5563974,4.15547991,0.960664511,3.19496989,0.00126446539,0.00621514721,4.91523695,thrq55_13_23,61.192,13,23,thrq55,
59.4830017,340.908997,0.917537987,10.5441999,12.5929546,4.15356016,0.939150572,3.30363917,0.00082697859,0.00324604311,3.92518401,thrq55_13_24,61.047,13,24,thrq55,
59.4020004,341.084991,0.95765698,10.5434999,12.5965939,4.13100004,0.915438414,3.41556859,0.000543510483,0.00162278593,2.98574901,thrq55_13_25,60.883,13,25,thrq55,
59.3390007,342.553986,0.995407999,10.5425997,12.6121187,4.11430979,0.892748415,3.53070879,0.000363008265,0.000827670156,2.2800312,thrq55_13_26,60.764,13,26,thrq55,
59.2410011,344.153992,1.03595996,10.5425997,12.6169872,4.08983994,0.868251085,3.65631557,0.00023562627,0.000409720087,1.73885572,thrq55_13_27,60.613,13,27,thrq55,
59.0540009,342.553986,1.07395005,10.5447998,12.6193819,4.06835985,0.847129405,3.76930618,0.00015542972,0.000215679305,1.38763237,thrq55_13_28,60.469,13,28,thrq55,
58.8030014,342.553986,1.11309004,10.5443001,12.6412344,4.0545702,0.826948106,3.88713098,0.000100650548,0.000123503851,1.22705591,thrq55_13_29,60.209,13,29,thrq55,
58.8050003,344.36499,1.14672005,10.5480003,12.6013212,4.00892019,0.803427041,4.00709105,7.24798592e-05,7.25449136e-05,1.00089753,thrq55_13_30,60.158,13,30,thrq55,
61.0499992,334.15799,0.562520981,10.5440998,12.0976944,4.01724005,1.0886817,2.55992293,0.033551719,0.0993748158,2.96183968,thrq55_14_15,65.266,14,15,thrq55,
61.7229996,333.895996,0.593432009,10.5340004,12.0770512,3.98412991,1.06700289,2.62846184,0.0256295297,0.0979675278,3.8224473,thrq55_14_16,65.28,14,16,thrq55,
62.5279999,339.553986,0.635331988,10.5464001,12.1584492,4.01432991,1.03750694,2.76399064,0.0167517252,0.082037814,4.89727545,thrq55_14_17,65.565,14,17,thrq55,
62.5919991,342.175995,0.677703023,10.5438004,12.2228441,4.03003979,1.01628375,2.86325908,0.0109715536,0.0615487881,5.60985184,thrq55_14_18,65.262,14,18,thrq55,
