# 1  # the knock-out nucleon is proton(1), neutron(-1)
# 1  # Off-Shell effects included (1) not included (0)
# 1  # only pole term in FSI (0), pole+PV (1) 
# 1  # it calculates d\sigma/dE'_e d\Omega_e d\Omega_pf
# 12  # icon = 0 initialization, 1 - PWIA, 2 -forward rescattering, 3 - charge exchange rescattering 
#         12 - PWIA+FSI, 13 - PWIA+CHEX, 123 - PWIA+FSI+CHEX
# 10   #iv2  - version of parameterization of CHEX amplitude - 
#         10 - Gibbs-Loiseau (has only real part), 21 - SAID, 1021 - SAID+GL
#         10021 - SAID+GL (with Im part at p>p0 modelled using SAID's value
#         -21 SAID   - For details look at fpn_chex.f
# 3  # iv1  - version of FSI; 1- diagonal FSI using fpn.f, 2- diagonal FSI using f_NN_sd.f 
#         which uses SAID parameterization for plab<3.68, 3 - nondiagonal approximation 
#         using f_NN_sd.f. At p>1.4 it uses diffractive parametrization like fpn.f
# 0  # idd  - isd = 1 spectator mechanism, isd=2 direct mechanism isd =0 both   
# 3  # iw   - 1 - Paris 2 - V18 deuteron wave funcion, 3- cd Bonn, 4 - AV18sb
# 0  # ipp  - 1 - quasi "pp" wave functio - only S-parital wave, 0, both S and D waves
#    crs  - cross section in nb/GeV/str^2
thr0,phr0,pr,ei,th_e,q2,x,plab,crs0,crs12,ratio,ID,th_nq_mc,i_x,i_y,kin,
26.8980007,329.316986,1.15780997,10.5418997,13.0498285,4.85036993,1.58172548,1.31854105,4.33423083e-05,0.000153661036,3.54528952,thrq28_5_30,22.78,5,30,thrq28,
27.0949993,329.769012,1.18470001,10.54,13.102706,4.8761301,1.56994033,1.35309243,3.17151244e-05,9.71136978e-05,3.06206274,thrq28_5_31,22.753,5,31,thrq28,
20.4909992,344.79599,0.611935973,10.5475998,11.5673199,3.96968007,1.649634,1.01799071,0.0302115101,0.0276609063,0.915575087,thrq28_6_16,28.345,6,16,thrq28,
22.4309998,341.804993,0.646713018,10.5445995,11.6915007,4.0404501,1.64343655,1.04210448,0.0202978719,0.018627638,0.917713821,thrq28_6_17,27.925,6,17,thrq28,
24.3689995,337.518005,0.681809008,10.5438004,11.791791,4.09668016,1.63140714,1.07691944,0.0136600472,0.0122211995,0.894667447,thrq28_6_18,27.733,6,18,thrq28,
25.8850002,335.230011,0.72054702,10.5438004,11.9066305,4.16246986,1.61997104,1.11259568,0.00875183102,0.00782214198,0.893772066,thrq28_6_19,27.548,6,19,thrq28,
27.2169991,334.290009,0.760038972,10.5434999,12.027442,4.23075008,1.60589111,1.1553067,0.00551581988,0.00477785897,0.866210103,thrq28_6_20,27.623,6,20,thrq28,
27.8250008,332.998993,0.799301028,10.5429001,12.1639538,4.31104994,1.599334,1.18376803,0.00342095084,0.00300992816,0.879851341,thrq28_6_21,27.635,6,21,thrq28,
28.2700005,332.128998,0.839326024,10.5427999,12.3014936,4.39257002,1.59280324,1.21279228,0.00208963337,0.00182954292,0.875532985,thrq28_6_22,27.689,6,22,thrq28,
28.3589993,330.80899,0.879608989,10.5430002,12.4433355,4.47889996,1.59060085,1.23280823,0.00125870609,0.00109441055,0.869472682,thrq28_6_23,27.648,6,23,thrq28,
28.6459999,329.316986,0.918725014,10.5430002,12.5552969,4.54463005,1.582757,1.26293337,0.000773681793,0.000719481439,0.929944873,thrq28_6_24,27.641,6,24,thrq28,
29.1380005,328.648987,0.958513975,10.5422001,12.6327019,4.5855999,1.56839943,1.30503821,0.00047930851,0.000493235129,1.0290556,thrq28_6_25,27.616,6,25,thrq28,
29.3209991,327.886993,0.997940004,10.5421,12.7462826,4.65130997,1.55875778,1.34078217,0.000289982738,0.000379670411,1.30928624,thrq28_6_26,27.544,6,26,thrq28,
29.6930008,327.458008,1.03801,10.5417004,12.8182077,4.68801022,1.54274237,1.38785183,0.000177660331,0.000281631656,1.58522534,thrq28_6_27,27.476,6,27,thrq28,
30.1550007,328.869995,1.07729006,10.5417004,12.9131699,4.73717022,1.52317512,1.44753587,0.000109084656,0.000259957509,2.38308048,thrq28_6_28,27.444,6,28,thrq28,
30.7989998,330.22699,1.11701,10.5416002,12.9732246,4.76074982,1.49669695,1.52186286,6.79162113e-05,0.000221359733,3.25930619,thrq28_6_29,27.47,6,29,thrq28,
31.2889996,332.498993,1.15713,10.5424004,13.0775023,4.81274986,1.47282469,1.59751296,4.14410279e-05,0.000191596278,4.62334776,thrq28_6_30,27.549,6,30,thrq28,
31.5860004,333.380005,1.18444002,10.5410995,13.1285982,4.83375978,1.45619977,1.64823961,3.00850352e-05,0.000172026703,5.71801567,thrq28_6_31,27.561,6,31,thrq28,
25.3600006,343.73999,0.609511018,10.5459003,11.6841993,4.02037001,1.59049499,1.1532079,0.0288362317,0.0257063396,0.891459763,thrq28_7_16,33.254,7,16,thrq28,
27.0639992,339.717987,0.644919991,10.5446997,11.7681026,4.0669198,1.58189583,1.18038416,0.0196136311,0.0173370466,0.883928478,thrq28_7_17,32.633,7,17,thrq28,
28.6630001,336.347992,0.681011021,10.5436001,11.8590794,4.11627007,1.56897414,1.21817517,0.0131102046,0.0113680158,0.867111981,thrq28_7_18,32.508,7,18,thrq28,
30.1630001,333.380005,0.72003299,10.5437002,11.9472303,4.16339016,1.55249929,1.26440704,0.00846978277,0.00735834753,0.868776441,thrq28_7_19,32.52,7,19,thrq28,
31.2259998,332.498993,0.760232985,10.5431004,12.061059,4.22588015,1.53787005,1.31039083,0.00531447539,0.00477836002,0.899121702,thrq28_7_20,32.548,7,20,thrq28,
32.0919991,331.763,0.799691021,10.5430002,12.1653938,4.2825799,1.52256942,1.35791373,0.00335345743,0.00310220127,0.925075471,thrq28_7_21,32.581,7,21,thrq28,
32.598999,331.045013,0.839425027,10.5429001,12.2742329,4.34317017,1.51066065,1.39911294,0.00208710274,0.00196463545,0.94132185,thrq28_7_22,32.553,7,22,thrq28,
33.0940018,331.28299,0.879023015,10.5423002,12.3960409,4.41004992,1.49643528,1.44831669,0.00128357008,0.00134950923,1.05137169,thrq28_7_23,32.597,7,23,thrq28,
33.5250015,331.402008,0.918690026,10.5417004,12.5070057,4.46965981,1.48117125,1.49983299,0.00078835123,0.000971399946,1.2321918,thrq28_7_24,32.62,7,24,thrq28,
34.1100006,332.375,0.958876014,10.5418997,12.5935144,4.5120101,1.46006513,1.56409585,0.000486347068,0.000780343835,1.60449994,thrq28_7_25,32.632,7,25,thrq28,
34.4970016,332.872986,0.998470008,10.5417004,12.6927195,4.56238985,1.44152892,1.62525797,0.000297413557,0.00061062607,2.05312109,thrq28_7_26,32.635,7,26,thrq28,
34.8769989,333.636993,1.03812003,10.5414,12.7882919,4.60912991,1.4214077,1.69172382,0.000181125855,0.000473562686,2.61455035,thrq28_7_27,32.694,7,27,thrq28,
35.3889999,334.688995,1.07799006,10.5404997,12.8443241,4.62798023,1.39569998,1.76904297,0.000113039518,0.000398669799,3.52681804,thrq28_7_28,32.75,7,28,thrq28,
35.5970001,334.958008,1.11767006,10.5407,12.9321222,4.66968012,1.37663877,1.8355099,6.88781438e-05,0.000307770475,4.46833277,thrq28_7_29,32.805,7,29,thrq28,
35.8590012,335.923004,1.15741003,10.5403004,12.985631,4.68789005,1.35427797,1.90742087,4.3264321e-05,0.000251936901,5.82320261,thrq28_7_30,32.778,7,30,thrq28,
35.8839989,336.63501,1.18444002,10.5401001,13.0463858,4.71681976,1.34303439,1.95012343,3.13559322e-05,0.000208135811,6.63784456,thrq28_7_31,32.723,7,31,thrq28,
29.1630001,336.779999,0.610583007,10.5403996,11.7197275,4.02159023,1.54237497,1.2598964,0.0277030244,0.023977872,0.865532637,thrq28_8_16,37.46,8,16,thrq28,
31.3299999,337.518005,0.644297004,10.5434999,11.8110476,4.07062006,1.52132845,1.31757843,0.0191134494,0.0167323072,0.87542057,thrq28_8_17,37.491,8,17,thrq28,
32.9329987,335.505005,0.681913972,10.5439997,11.8934479,4.11324978,1.50329757,1.36842203,0.0126541974,0.0113672204,0.898296416,thrq28_8_18,37.452,8,18,thrq28,
34.2830009,334.421997,0.720916986,10.5434999,11.9833202,4.15872002,1.48387766,1.42451513,0.00820225477,0.00735988002,0.897299588,thrq28_8_19,37.465,8,19,thrq28,
35.4529991,334.421997,0.760411024,10.5431995,12.0714188,4.20213985,1.46268666,1.48607552,0.00527785346,0.00516601186,0.978809237,thrq28_8_20,37.508,8,20,thrq28,
36.223999,333.380005,0.799760997,10.5431995,12.1549091,4.24397993,1.44477069,1.54079211,0.00336928968,0.0036316202,1.07785928,thrq28_8_21,37.523,8,21,thrq28,
37.0149994,333.765991,0.839574993,10.5421,12.2348909,4.28079987,1.42308116,1.60557175,0.0021421432,0.00276244292,1.28956974,thrq28_8_22,37.493,8,22,thrq28,
37.5900002,333.507996,0.879212976,10.5422001,12.3119287,4.31688976,1.40282845,1.66831732,0.0013512983,0.00202122261,1.49576342,thrq28_8_23,37.52,8,23,thrq28,
38.1529999,333.765991,0.918789029,10.5419998,12.3660316,4.33748007,1.38008976,1.73561263,0.000861199456,0.00164265593,1.90740478,thrq28_8_24,37.496,8,24,thrq28,
38.6259995,333.895996,0.957897007,10.5412998,12.4228191,4.35860014,1.35723329,1.80544758,0.000545909163,0.00131619547,2.41101551,thrq28_8_25,37.502,8,25,thrq28,
38.8569984,333.507996,0.997925997,10.5412998,12.4804726,4.38191986,1.33771181,1.86840475,0.000339166989,0.00105627591,3.11432409,thrq28_8_26,37.466,8,26,thrq28,
39.1730003,333.380005,1.03767002,10.5408001,12.5154409,4.38894987,1.31430352,1.93986642,0.000214086147,0.000819853856,3.82955122,thrq28_8_27,37.432,8,27,thrq28,
39.4580002,333.636993,1.07782996,10.5411997,12.5391884,4.38886023,1.28968561,2.0149982,0.000135072172,0.00065135787,4.82229519,thrq28_8_28,37.446,8,28,thrq28,
39.7270012,333.636993,1.11770999,10.5411997,12.568222,4.39043999,1.2643609,2.09535694,8.54132231e-05,0.000504008261,5.90082264,thrq28_8_29,37.507,8,29,thrq28,
39.8880005,334.421997,1.15739,10.5403004,12.5945091,4.39003992,1.24061406,2.17256284,5.4735814e-05,0.000372365059,6.80295086,thrq28_8_30,37.415,8,30,thrq28,
39.7849998,334.554993,1.18423998,10.5401001,12.6459866,4.41276979,1.23057842,2.21422482,3.97178774e-05,0.000291695207,7.34417915,thrq28_8_31,37.308,8,31,thrq28,
34.4669991,341.804993,0.607550025,10.5426998,11.7341528,4.00522995,1.46863616,1.42624474,0.028622441,0.0249842871,0.872891545,thrq28_9_16,42.253,9,16,thrq28,
35.5600014,338.434998,0.643544972,10.5445995,11.8341503,4.06118011,1.45793808,1.46485114,0.0190072022,0.0169352442,0.890990913,thrq28_9_17,42.147,9,17,thrq28,
37.1899986,337.072998,0.681509018,10.5441999,11.9045839,4.09282017,1.43449306,1.52991629,0.0126575548,0.012296157,0.971448064,thrq28_9_18,42.344,9,18,thrq28,
38.4280014,336.490997,0.720947027,10.5445004,11.974082,4.12436008,1.41221499,1.59399819,0.00828458183,0.00896882731,1.08259261,thrq28_9_19,42.31,9,19,thrq28,
39.3240013,334.688995,0.760177016,10.5438004,12.0260868,4.14517021,1.39159536,1.65283358,0.00543554965,0.00659443717,1.21320522,thrq28_9_20,42.232,9,20,thrq28,
40.2220001,334.290009,0.799621999,10.5425997,12.0640697,4.15517998,1.36705649,1.72083354,0.00358085544,0.00518470863,1.44789672,thrq28_9_21,42.146,9,21,thrq28,
40.9329987,333.380005,0.839065015,10.5421,12.0931654,4.16007996,1.34269571,1.78889728,0.00234884908,0.0042504617,1.80959332,thrq28_9_22,42.059,9,22,thrq28,
41.3619995,331.763,0.878449023,10.5415001,12.1273785,4.16886997,1.32142282,1.85137796,0.00151789479,0.00333083887,2.19438052,thrq28_9_23,42.053,9,23,thrq28,
41.8120003,331.164001,0.917914987,10.5412998,12.1457825,4.1668601,1.29715931,1.92094326,0.000986416941,0.00281189848,2.8506186,thrq28_9_24,41.992,9,24,thrq28,
42.0750008,330.691986,0.958166003,10.5410995,12.1786976,4.17369986,1.27493358,1.98940778,0.000625988003,0.00208754977,3.33480787,thrq28_9_25,41.915,9,25,thrq28,
42.3610001,330.342987,0.998156011,10.5403996,12.1898041,4.16582012,1.2501266,2.06289744,0.000401538942,0.00164303568,4.09184647,thrq28_9_26,41.828,9,26,thrq28,
42.6399994,330.927002,1.03795004,10.5401001,12.2034426,4.15840006,1.22409391,2.14282513,0.000257116888,0.00131956546,5.13216162,thrq28_9_27,41.738,9,27,thrq28,
42.8470001,331.28299,1.07687998,10.5402002,12.2000246,4.14132977,1.19843686,2.22054648,0.000167596037,0.0010617876,6.3353982,thrq28_9_28,41.662,9,28,thrq28,
42.9070015,331.88501,1.11723995,10.5422001,12.219451,4.1393199,1.1752733,2.29829383,0.000106553132,0.000748959021,7.02897215,thrq28_9_29,41.407,9,29,thrq28,
43.0649986,332.747986,1.15632999,10.5387001,12.2102585,4.11458015,1.14836276,2.38249588,7.0454902e-05,0.00055834942,7.92491961,thrq28_9_30,41.186,9,30,thrq28,
43.262001,333.507996,1.18464005,10.5368004,12.1668043,4.07405996,1.12490499,2.44987988,5.37885498e-05,0.000461289397,8.57597733,thrq28_9_31,41.175,9,31,thrq28,
38.1409988,345.466003,0.617336988,10.5460997,11.7447405,3.99355006,1.41650033,1.54965079,0.026165206,0.0246000253,0.940180838,thrq28_10_16,45.133,10,16,thrq28,
39.2050018,339.066986,0.644327998,10.5452003,11.8152609,4.02775002,1.40152168,1.59607363,0.0191476569,0.0190664437,0.995758593,thrq28_10_17,45.962,10,17,thrq28,
40.7939987,337.971985,0.681280971,10.5434999,11.8659821,4.04441023,1.37455213,1.67000294,0.0130493809,0.0147191994,1.12796152,thrq28_10_18,46.289,10,18,thrq28,
41.7070007,334.822998,0.720788002,10.5434999,11.8996325,4.05468988,1.35401714,1.72729087,0.00865246542,0.0111982962,1.29423189,thrq28_10_19,46.181,10,19,thrq28,
42.1990013,329.997009,0.759796023,10.5439997,11.929203,4.0644598,1.33748651,1.77494228,0.00568578066,0.00847494695,1.49055111,thrq28_10_20,46.281,10,20,thrq28,
42.6329994,326.929993,0.800082982,10.5436001,11.9532576,4.0690999,1.31876254,1.82820308,0.00369365676,0.00680176727,1.84147251,thrq28_10_21,46.186,10,21,thrq28,
43.0309982,325.084991,0.838564992,10.5427999,11.9844656,4.07658005,1.298774,1.8872838,0.00242727483,0.00548934704,2.26152682,thrq28_10_22,46.124,10,22,thrq28,
43.3740005,324.686005,0.878953993,10.5439997,12.0114689,4.08171988,1.27692664,1.95268166,0.00156399317,0.00421951059,2.69790864,thrq28_10_23,45.887,10,23,thrq28,
43.9580002,324.291992,0.917564988,10.5417004,12.0070782,4.06230021,1.24782765,2.03356361,0.0010424559,0.00358624756,3.44019127,thrq28_10_24,45.929,10,24,thrq28,
44.3139992,324.786011,0.954753995,10.5446997,12.0020981,4.04780006,1.22246277,2.10717678,0.000702963269,0.00285265478,4.05804253,thrq28_10_25,45.773,10,25,thrq28,
44.6780014,323.514008,0.996061981,10.5271997,12.0026665,4.01902008,1.19264209,2.19209528,0.000449966232,0.00236209668,5.24949789,thrq28_10_26,45.64,10,26,thrq28,
44.7099991,325.184998,1.03091002,10.5370998,12.0204639,4.02482986,1.17393839,2.256531,0.000304811692,0.00180817954,5.93211985,thrq28_10_27,45.361,10,27,thrq28,
44.3240013,318.851013,1.06287003,10.5483999,12.0778561,4.06048012,1.16741621,2.29324198,0.000196966779,0.00129989139,6.59954643,thrq28_10_28,45.033,10,28,thrq28,
