# 1  # the knock-out nucleon is proton(1), neutron(-1)
# 1  # Off-Shell effects included (1) not included (0)
# 1  # only pole term in FSI (0), pole+PV (1) 
# 1  # it calculates d\sigma/dE'_e d\Omega_e d\Omega_pf
# 12  # icon = 0 initialization, 1 - PWIA, 2 -forward rescattering, 3 - charge exchange rescattering 
#         12 - PWIA+FSI, 13 - PWIA+CHEX, 123 - PWIA+FSI+CHEX
# 10   #iv2  - version of parameterization of CHEX amplitude - 
#         10 - Gibbs-Loiseau (has only real part), 21 - SAID, 1021 - SAID+GL
#         10021 - SAID+GL (with Im part at p>p0 modelled using SAID's value
#         -21 SAID   - For details look at fpn_chex.f
# 3  # iv1  - version of FSI; 1- diagonal FSI using fpn.f, 2- diagonal FSI using f_NN_sd.f 
#         which uses SAID parameterization for plab<3.68, 3 - nondiagonal approximation 
#         using f_NN_sd.f. At p>1.4 it uses diffractive parametrization like fpn.f
# 0  # idd  - isd = 1 spectator mechanism, isd=2 direct mechanism isd =0 both   
# 2  # iw   - 1 - Paris 2 - V18 deuteron wave funcion, 3- cd Bonn, 4 - AV18sb
# 0  # ipp  - 1 - quasi "pp" wave functio - only S-parital wave, 0, both S and D waves
#    crs  - cross section in nb/GeV/str^2
thr0,phr0,pr,ei,th_e,q2,x,plab,crs0,crs12,ratio,ID,th_nq_mc,i_x,i_y,kin, 
24.1800003,337.072998,0.878859997,10.5424004,12.4824314,4.53262997,1.6681397,1.05985093,0.00486745313,0.00433173403,0.889938533,thrq28_5_23,22.804,5,23,thrq28,
24.0540009,336.347992,0.918896973,10.5431004,12.6501827,4.6395998,1.67176688,1.06635749,0.00308854226,0.00265795528,0.86058569,thrq28_5_24,22.726,5,24,thrq28,
24.2539997,334.554993,0.958549023,10.5424004,12.7863808,4.7232399,1.66802776,1.08687913,0.00196760846,0.00173709274,0.882844746,thrq28_5_25,22.673,5,25,thrq28,
24.7089996,332.006012,0.998305023,10.5423002,12.8679361,4.7702198,1.6574198,1.11900127,0.00126604293,0.00112424616,0.888000011,thrq28_5_26,22.635,5,26,thrq28,
25.2880001,330.22699,1.03768003,10.5418997,12.9215984,4.79705,1.641734,1.16097188,0.000815900101,0.00071976753,0.882176042,thrq28_5_27,22.699,5,27,thrq28,
25.7700005,328.102997,1.07767999,10.5419998,12.9617147,4.81524992,1.62541461,1.20371461,0.000514394313,0.000487686368,0.948078871,thrq28_5_28,22.914,5,28,thrq28,
25.9659996,326.929993,1.11791003,10.5414,13.0211,4.84674978,1.61355102,1.23803639,0.000313954632,0.000342362182,1.09048295,thrq28_5_29,22.873,5,29,thrq28,
26.8980007,329.316986,1.15780997,10.5418997,13.0498285,4.85036993,1.58172548,1.31854105,0.000190964798,0.000257195323,1.34682059,thrq28_5_30,22.78,5,30,thrq28,
27.0949993,329.769012,1.18470001,10.54,13.102706,4.8761301,1.56994033,1.35309243,0.000131748107,0.000180288771,1.36843538,thrq28_5_31,22.753,5,31,thrq28,
20.4909992,344.79599,0.611935973,10.5475998,11.5673199,3.96968007,1.649634,1.01799071,0.0661150441,0.0614792146,0.929882407,thrq28_6_16,28.345,6,16,thrq28,
22.4309998,341.804993,0.646713018,10.5445995,11.6915007,4.0404501,1.64343655,1.04210448,0.0482033603,0.0450716652,0.935031593,thrq28_6_17,27.925,6,17,thrq28,
24.3689995,337.518005,0.681809008,10.5438004,11.791791,4.09668016,1.63140714,1.07691944,0.0350733213,0.0321716517,0.917268455,thrq28_6_18,27.733,6,18,thrq28,
25.8850002,335.230011,0.72054702,10.5438004,11.9066305,4.16246986,1.61997104,1.11259568,0.0244028363,0.0220219493,0.902433991,thrq28_6_19,27.548,6,19,thrq28,
27.2169991,334.290009,0.760038972,10.5434999,12.027442,4.23075008,1.60589111,1.1553067,0.0166639034,0.0145367263,0.872348189,thrq28_6_20,27.623,6,20,thrq28,
27.8250008,332.998993,0.799301028,10.5429001,12.1639538,4.31104994,1.599334,1.18376803,0.0111563168,0.00966285355,0.866132915,thrq28_6_21,27.635,6,21,thrq28,
28.2700005,332.128998,0.839326024,10.5427999,12.3014936,4.39257002,1.59280324,1.21279228,0.00734038791,0.00621911325,0.847245872,thrq28_6_22,27.689,6,22,thrq28,
28.3589993,330.80899,0.879608989,10.5430002,12.4433355,4.47889996,1.59060085,1.23280823,0.00474289712,0.00388688943,0.81951797,thrq28_6_23,27.648,6,23,thrq28,
28.6459999,329.316986,0.918725014,10.5430002,12.5552969,4.54463005,1.582757,1.26293337,0.00310553703,0.00249372772,0.802994013,thrq28_6_24,27.641,6,24,thrq28,
29.1380005,328.648987,0.958513975,10.5422001,12.6327019,4.5855999,1.56839943,1.30503821,0.00203837547,0.00167515478,0.821808755,thrq28_6_25,27.616,6,25,thrq28,
29.3209991,327.886993,0.997940004,10.5421,12.7462826,4.65130997,1.55875778,1.34078217,0.00129339157,0.00103452255,0.79985255,thrq28_6_26,27.544,6,26,thrq28,
29.6930008,327.458008,1.03801,10.5417004,12.8182077,4.68801022,1.54274237,1.38785183,0.000821379595,0.000688797154,0.838585675,thrq28_6_27,27.476,6,27,thrq28,
30.1550007,328.869995,1.07729006,10.5417004,12.9131699,4.73717022,1.52317512,1.44753587,0.000512048544,0.000304802496,0.595260918,thrq28_6_28,27.444,6,28,thrq28,
30.7989998,330.22699,1.11701,10.5416002,12.9732246,4.76074982,1.49669695,1.52186286,0.000316373946,0.000232214006,0.733985901,thrq28_6_29,27.47,6,29,thrq28,
31.2889996,332.498993,1.15713,10.5424004,13.0775023,4.81274986,1.47282469,1.59751296,0.000185264915,0.000184146033,0.993960619,thrq28_6_30,27.549,6,30,thrq28,
31.5860004,333.380005,1.18444002,10.5410995,13.1285982,4.83375978,1.45619977,1.64823961,0.000127640626,0.000162976619,1.27683973,thrq28_6_31,27.561,6,31,thrq28,
25.3600006,343.73999,0.609511018,10.5459003,11.6841993,4.02037001,1.59049499,1.1532079,0.0627011582,0.0565806478,0.90238601,thrq28_7_16,33.254,7,16,thrq28,
27.0639992,339.717987,0.644919991,10.5446997,11.7681026,4.0669198,1.58189583,1.18038416,0.0463531241,0.0408283062,0.880810261,thrq28_7_17,32.633,7,17,thrq28,
28.6630001,336.347992,0.681011021,10.5436001,11.8590794,4.11627007,1.56897414,1.21817517,0.0335890278,0.0292771645,0.871628821,thrq28_7_18,32.508,7,18,thrq28,
30.1630001,333.380005,0.72003299,10.5437002,11.9472303,4.16339016,1.55249929,1.26440704,0.0235785395,0.0200075042,0.84854722,thrq28_7_19,32.52,7,19,thrq28,
31.2259998,332.498993,0.760232985,10.5431004,12.061059,4.22588015,1.53787005,1.31039083,0.0160502978,0.01347447,0.839515269,thrq28_7_20,32.548,7,20,thrq28,
32.0919991,331.763,0.799691021,10.5430002,12.1653938,4.2825799,1.52256942,1.35791373,0.0109267524,0.00906618126,0.829723299,thrq28_7_21,32.581,7,21,thrq28,
32.598999,331.045013,0.839425027,10.5429001,12.2742329,4.34317017,1.51066065,1.39911294,0.00731991464,0.00491287373,0.671165466,thrq28_7_22,32.553,7,22,thrq28,
33.0940018,331.28299,0.879023015,10.5423002,12.3960409,4.41004992,1.49643528,1.44831669,0.004829193,0.00317581254,0.657628,thrq28_7_23,32.597,7,23,thrq28,
33.5250015,331.402008,0.918690026,10.5417004,12.5070057,4.46965981,1.48117125,1.49983299,0.00316276937,0.00206023152,0.651401103,thrq28_7_24,32.62,7,24,thrq28,
34.1100006,332.375,0.958876014,10.5418997,12.5935144,4.5120101,1.46006513,1.56409585,0.00206838804,0.00140753412,0.680498064,thrq28_7_25,32.632,7,25,thrq28,
34.4970016,332.872986,0.998470008,10.5417004,12.6927195,4.56238985,1.44152892,1.62525797,0.00132715295,0.000963010709,0.725621521,thrq28_7_26,32.635,7,26,thrq28,
34.8769989,333.636993,1.03812003,10.5414,12.7882919,4.60912991,1.4214077,1.69172382,0.000839171174,0.00066305208,0.790127337,thrq28_7_27,32.694,7,27,thrq28,
35.3889999,334.688995,1.07799006,10.5404997,12.8443241,4.62798023,1.39569998,1.76904297,0.000532120233,0.000490541221,0.921861649,thrq28_7_28,32.75,7,28,thrq28,
35.5970001,334.958008,1.11767006,10.5407,12.9321222,4.66968012,1.37663877,1.8355099,0.000323310494,0.000354470685,1.09637856,thrq28_7_29,32.805,7,29,thrq28,
35.8590012,335.923004,1.15741003,10.5403004,12.985631,4.68789005,1.35427797,1.90742087,0.000195455548,0.000272840407,1.39592052,thrq28_7_30,32.778,7,30,thrq28,
35.8839989,336.63501,1.18444002,10.5401001,13.0463858,4.71681976,1.34303439,1.95012343,0.000134552916,0.000224273506,1.66680527,thrq28_7_31,32.723,7,31,thrq28,
29.1630001,336.779999,0.610583007,10.5403996,11.7197275,4.02159023,1.54237497,1.2598964,0.0603798963,0.0528298616,0.8749578,thrq28_8_16,37.46,8,16,thrq28,
31.3299999,337.518005,0.644297004,10.5434999,11.8110476,4.07062006,1.52132845,1.31757843,0.0450929217,0.0392137617,0.869621217,thrq28_8_17,37.491,8,17,thrq28,
32.9329987,335.505005,0.681913972,10.5439997,11.8934479,4.11324978,1.50329757,1.36842203,0.0324649289,0.0284784138,0.877205491,thrq28_8_18,37.452,8,18,thrq28,
34.2830009,334.421997,0.720916986,10.5434999,11.9833202,4.15872002,1.48387766,1.42451513,0.0228549391,0.0176039636,0.770247698,thrq28_8_19,37.465,8,19,thrq28,
35.4529991,334.421997,0.760411024,10.5431995,12.0714188,4.20213985,1.46268666,1.48607552,0.0159292258,0.0123076132,0.772643507,thrq28_8_20,37.508,8,20,thrq28,
36.223999,333.380005,0.799760997,10.5431995,12.1549091,4.24397993,1.44477069,1.54079211,0.0109825209,0.00848085992,0.772214293,thrq28_8_21,37.523,8,21,thrq28,
37.0149994,333.765991,0.839574993,10.5421,12.2348909,4.28079987,1.42308116,1.60557175,0.00751718692,0.00599641912,0.797694564,thrq28_8_22,37.493,8,22,thrq28,
37.5900002,333.507996,0.879212976,10.5422001,12.3119287,4.31688976,1.40282845,1.66831732,0.00508473814,0.00405400479,0.797288775,thrq28_8_23,37.52,8,23,thrq28,
38.1529999,333.765991,0.918789029,10.5419998,12.3660316,4.33748007,1.38008976,1.73561263,0.0034529753,0.00299273641,0.866712391,thrq28_8_24,37.496,8,24,thrq28,
38.6259995,333.895996,0.957897007,10.5412998,12.4228191,4.35860014,1.35723329,1.80544758,0.00231880066,0.00217045844,0.936026335,thrq28_8_25,37.502,8,25,thrq28,
38.8569984,333.507996,0.997925997,10.5412998,12.4804726,4.38191986,1.33771181,1.86840475,0.00151497859,0.00156412937,1.03244317,thrq28_8_26,37.466,8,26,thrq28,
39.1730003,333.380005,1.03767002,10.5408001,12.5154409,4.38894987,1.31430352,1.93986642,0.000990728382,0.00112083845,1.13132775,thrq28_8_27,37.432,8,27,thrq28,
39.4580002,333.636993,1.07782996,10.5411997,12.5391884,4.38886023,1.28968561,2.0149982,0.000637580582,0.000830956618,1.30329657,thrq28_8_28,37.446,8,28,thrq28,
39.7270012,333.636993,1.11770999,10.5411997,12.568222,4.39043999,1.2643609,2.09535694,0.000400297722,0.000601841952,1.5034858,thrq28_8_29,37.507,8,29,thrq28,
39.8880005,334.421997,1.15739,10.5403004,12.5945091,4.39003992,1.24061406,2.17256284,0.000246913754,0.000430982676,1.74547863,thrq28_8_30,37.415,8,30,thrq28,
39.7849998,334.554993,1.18423998,10.5401001,12.6459866,4.41276979,1.23057842,2.21422482,0.000170826956,0.000325705216,1.90663826,thrq28_8_31,37.308,8,31,thrq28,
34.4669991,341.804993,0.607550025,10.5426998,11.7341528,4.00522995,1.46863616,1.42624474,0.0618897639,0.0515802614,0.833421528,thrq28_9_16,42.253,9,16,thrq28,
35.5600014,338.434998,0.643544972,10.5445995,11.8341503,4.06118011,1.45793808,1.46485114,0.0447419323,0.0368983857,0.82469362,thrq28_9_17,42.147,9,17,thrq28,
37.1899986,337.072998,0.681509018,10.5441999,11.9045839,4.09282017,1.43449306,1.52991629,0.0324326642,0.0272355918,0.839758098,thrq28_9_18,42.344,9,18,thrq28,
38.4280014,336.490997,0.720947027,10.5445004,11.974082,4.12436008,1.41221499,1.59399819,0.0230762362,0.0196122061,0.84988755,thrq28_9_19,42.31,9,19,thrq28,
39.3240013,334.688995,0.760177016,10.5438004,12.0260868,4.14517021,1.39159536,1.65283358,0.0163929183,0.0143896258,0.877795219,thrq28_9_20,42.232,9,20,thrq28,
40.2220001,334.290009,0.799621999,10.5425997,12.0640697,4.15517998,1.36705649,1.72083354,0.0116611766,0.0106719481,0.91516906,thrq28_9_21,42.146,9,21,thrq28,
40.9329987,333.380005,0.839065015,10.5421,12.0931654,4.16007996,1.34269571,1.78889728,0.0082242731,0.0080745006,0.981788993,thrq28_9_22,42.059,9,22,thrq28,
41.3619995,331.763,0.878449023,10.5415001,12.1273785,4.16886997,1.32142282,1.85137796,0.00569770578,0.00592104811,1.03919864,thrq28_9_23,42.053,9,23,thrq28,
41.8120003,331.164001,0.917914987,10.5412998,12.1457825,4.1668601,1.29715931,1.92094326,0.00394938653,0.00457668211,1.15883362,thrq28_9_24,41.992,9,24,thrq28,
42.0750008,330.691986,0.958166003,10.5410995,12.1786976,4.17369986,1.27493358,1.98940778,0.00265724212,0.003206186,1.2065841,thrq28_9_25,41.915,9,25,thrq28,
42.3610001,330.342987,0.998156011,10.5403996,12.1898041,4.16582012,1.2501266,2.06289744,0.00178970245,0.00233982014,1.30737936,thrq28_9_26,41.828,9,26,thrq28,
42.6399994,330.927002,1.03795004,10.5401001,12.2034426,4.15840006,1.22409391,2.14282513,0.00119053852,0.0017641047,1.4817704,thrq28_9_27,41.738,9,27,thrq28,
42.8470001,331.28299,1.07687998,10.5402002,12.2000246,4.14132977,1.19843686,2.22054648,0.000791797182,0.0013671933,1.72669637,thrq28_9_28,41.662,9,28,thrq28,
42.9070015,331.88501,1.11723995,10.5422001,12.219451,4.1393199,1.1752733,2.29829383,0.000499629008,0.000923774554,1.84892094,thrq28_9_29,41.407,9,29,thrq28,
43.0649986,332.747986,1.15632999,10.5387001,12.2102585,4.11458015,1.14836276,2.38249588,0.000318546459,0.000670551672,2.10503578,thrq28_9_30,41.186,9,30,thrq28,
43.262001,333.507996,1.18464005,10.5368004,12.1668043,4.07405996,1.12490499,2.44987988,0.000230837875,0.000544713112,2.35972166,thrq28_9_31,41.175,9,31,thrq28,
38.1409988,345.466003,0.617336988,10.5460997,11.7447405,3.99355006,1.41650033,1.54965079,0.0578936562,0.049914334,0.862172782,thrq28_10_16,45.133,10,16,thrq28,
39.2050018,339.066986,0.644327998,10.5452003,11.8152609,4.02775002,1.40152168,1.59607363,0.0451289639,0.0399890095,0.88610518,thrq28_10_17,45.962,10,17,thrq28,
40.7939987,337.971985,0.681280971,10.5434999,11.8659821,4.04441023,1.37455213,1.67000294,0.0334039852,0.0306921825,0.918817997,thrq28_10_18,46.289,10,18,thrq28,
41.7070007,334.822998,0.720788002,10.5434999,11.8996325,4.05468988,1.35401714,1.72729087,0.024095241,0.0229239538,0.951389253,thrq28_10_19,46.181,10,19,thrq28,
42.1990013,329.997009,0.759796023,10.5439997,11.929203,4.0644598,1.33748651,1.77494228,0.0171361174,0.0168365575,0.982518792,thrq28_10_20,46.281,10,20,thrq28,
42.6329994,326.929993,0.800082982,10.5436001,11.9532576,4.0690999,1.31876254,1.82820308,0.012039667,0.0126976818,1.05465388,thrq28_10_21,46.186,10,21,thrq28,
43.0309982,325.084991,0.838564992,10.5427999,11.9844656,4.07658005,1.298774,1.8872838,0.00849017594,0.00960975233,1.13186729,thrq28_10_22,46.124,10,22,thrq28,
43.3740005,324.686005,0.878953993,10.5439997,12.0114689,4.08171988,1.27692664,1.95268166,0.00587944174,0.0070020156,1.19093204,thrq28_10_23,45.887,10,23,thrq28,
43.9580002,324.291992,0.917564988,10.5417004,12.0070782,4.06230021,1.24782765,2.03356361,0.00417483039,0.00553102558,1.32485032,thrq28_10_24,45.929,10,24,thrq28,
44.3139992,324.786011,0.954753995,10.5446997,12.0020981,4.04780006,1.22246277,2.10717678,0.00297240028,0.00418750104,1.4087944,thrq28_10_25,45.773,10,25,thrq28,
44.6780014,323.514008,0.996061981,10.5271997,12.0026665,4.01902008,1.19264209,2.19209528,0.00200220826,0.00324619212,1.62130594,thrq28_10_26,45.64,10,26,thrq28,
44.7099991,325.184998,1.03091002,10.5370998,12.0204639,4.02482986,1.17393839,2.256531,0.00140229135,0.0024163418,1.72313821,thrq28_10_27,45.361,10,27,thrq28,
44.3240013,318.851013,1.06287003,10.5483999,12.0778561,4.06048012,1.16741621,2.29324198,0.00092450215,0.00165415369,1.78923726,thrq28_10_28,45.033,10,28,thrq28,
