# 1  # the knock-out nucleon is proton(1), neutron(-1)
# 1  # Off-Shell effects included (1) not included (0)
# 1  # only pole term in FSI (0), pole+PV (1) 
# 1  # it calculates d\sigma/dE'_e d\Omega_e d\Omega_pf
# 12  # icon = 0 initialization, 1 - PWIA, 2 -forward rescattering, 3 - charge exchange rescattering 
#         12 - PWIA+FSI, 13 - PWIA+CHEX, 123 - PWIA+FSI+CHEX
# 10   #iv2  - version of parameterization of CHEX amplitude - 
#         10 - Gibbs-Loiseau (has only real part), 21 - SAID, 1021 - SAID+GL
#         10021 - SAID+GL (with Im part at p>p0 modelled using SAID's value
#         -21 SAID   - For details look at fpn_chex.f
# 3  # iv1  - version of FSI; 1- diagonal FSI using fpn.f, 2- diagonal FSI using f_NN_sd.f 
#         which uses SAID parameterization for plab<3.68, 3 - nondiagonal approximation 
#         using f_NN_sd.f. At p>1.4 it uses diffractive parametrization like fpn.f
# 0  # idd  - isd = 1 spectator mechanism, isd=2 direct mechanism isd =0 both   
# 2  # iw   - 1 - Paris 2 - V18 deuteron wave funcion, 3- cd Bonn, 4 - AV18sb
# 0  # ipp  - 1 - quasi "pp" wave functio - only S-parital wave, 0, both S and D waves
#    crs  - cross section in nb/GeV/str^2
thr0,phr0,pr,ei,th_e,q2,x,plab,crs0,crs12,ratio,ID,th_nq_mc,i_x,i_y,kin, 
36.0460014,344.79599,0.718360007,10.5421,13.0094967,4.75898981,1.45059872,1.6466167,0.0126745831,0.00981100742,0.774069428,thrq49_7_19,33.03,7,19,thrq49,
36.9780006,342.364014,0.758889973,10.5430002,13.0955639,4.80338001,1.43506467,1.70064402,0.00879155006,0.00673803547,0.766421795,thrq49_7_20,33.004,7,20,thrq49,
37.6689987,339.227997,0.79916501,10.5417995,13.169611,4.83864021,1.42010546,1.75211108,0.00606881781,0.00464432128,0.765276134,thrq49_7_21,33.079,7,21,thrq49,
38.105999,336.063995,0.838347971,10.5415001,13.2418823,4.87432003,1.40703642,1.79928887,0.00417177053,0.00321072945,0.769632339,thrq49_7_22,33.22,7,22,thrq49,
38.5159988,334.15799,0.875841975,10.5424004,13.3124075,4.90871,1.39251316,1.85153902,0.00288557657,0.00222373265,0.770637214,thrq49_7_23,33.459,7,23,thrq49,
39.1040001,331.763,0.917542994,10.5430002,13.35149,4.91896009,1.37095475,1.92028952,0.00192874204,0.0015395534,0.798216343,thrq49_7_24,33.82,7,24,thrq49,
38.5279999,325.286011,0.956461012,10.5379,13.4103584,4.95124006,1.37287581,1.92306852,0.00126530288,0.00100961025,0.79791981,thrq49_7_25,34.0,7,25,thrq49,
38.7459984,323.035004,0.994162977,10.5403004,13.4344559,4.95700979,1.35676146,1.97532487,0.000855548191,0.000718255294,0.839526415,thrq49_7_26,34.241,7,26,thrq49,
38.6080017,320.804993,1.03325999,10.5452003,13.4868946,4.98613977,1.34731901,2.01376629,0.000551654783,0.000484850782,0.878902555,thrq49_7_27,34.335,7,27,thrq49,
38.6189995,319.552002,1.08875,10.5445004,13.5806818,5.02764988,1.32770324,2.09011126,0.000287581526,0.000286666735,0.996819019,thrq49_7_28,34.487,7,28,thrq49,
31.6350002,354.873993,0.527357996,10.5458002,12.4790564,4.44967985,1.46744835,1.53065538,0.065991208,0.0556644648,0.84351337,thrq49_8_14,38.912,8,14,thrq49,
34.4510002,351.11499,0.564601004,10.5452995,12.5374298,4.47563982,1.44902313,1.5847348,0.0499091148,0.0419683307,0.840895116,thrq49_8_15,38.489,8,15,thrq49,
35.9539986,348.812988,0.602020979,10.5438004,12.6415606,4.53203011,1.43897891,1.62488627,0.036419224,0.0305848233,0.839798868,thrq49_8_16,37.977,8,16,thrq49,
37.7099991,345.929993,0.641067028,10.5440998,12.7008381,4.55832005,1.42039275,1.68192673,0.0267572049,0.0222742707,0.832458794,thrq49_8_17,37.828,8,17,thrq49,
38.9620018,342.940002,0.679471016,10.5431995,12.7692547,4.5896101,1.40357077,1.73673654,0.0194284637,0.0162601396,0.836923599,thrq49_8_18,37.868,8,18,thrq49,
39.519001,339.884003,0.718903005,10.5425997,12.8712034,4.64464998,1.39376163,1.7789638,0.0135601135,0.0113225235,0.834987342,thrq49_8_19,37.811,8,19,thrq49,
40.3610001,338.125,0.758984983,10.5416002,12.9463139,4.67840004,1.37583923,1.84023082,0.00949713029,0.0081167575,0.854653716,thrq49_8_20,37.955,8,20,thrq49,
40.6959991,336.063995,0.798680007,10.5423002,13.0337076,4.72399998,1.3640312,1.88800061,0.00653253449,0.00560789742,0.858456612,thrq49_8_21,37.918,8,21,thrq49,
41.1660004,334.421997,0.838059008,10.5415001,13.0978699,4.75115013,1.3472867,1.94683957,0.00452300673,0.00399808772,0.88394469,thrq49_8_22,38.008,8,22,thrq49,
41.2949982,332.375,0.878477991,10.5419998,13.1774044,4.79086018,1.33498085,1.9968456,0.00303001003,0.00271231821,0.895151556,thrq49_8_23,38.038,8,23,thrq49,
41.5940018,330.80899,0.917954981,10.5408001,13.2326412,4.81093979,1.31747603,2.05891228,0.00205344567,0.00190515071,0.927782357,thrq49_8_24,38.234,8,24,thrq49,
41.8269997,330.112,0.95817399,10.5397997,13.3012924,4.83824015,1.29956758,2.12624097,0.00135741686,0.00131264341,0.967015684,thrq49_8_25,38.34,8,25,thrq49,
41.9329987,328.539001,0.997804999,10.5410995,13.3508673,4.85659981,1.28298867,2.1880815,0.000893157558,0.000909856288,1.01869631,thrq49_8_26,38.519,8,26,thrq49,
42.1189995,327.458008,1.03761005,10.5409002,13.3827906,4.86030006,1.26292431,2.25886393,0.000584239664,0.000647583685,1.10842133,thrq49_8_27,38.675,8,27,thrq49,
42.026001,325.487,1.07757998,10.5403996,13.43153,4.87721014,1.24844837,2.31609845,0.000368325709,0.000457959046,1.24335349,thrq49_8_28,38.797,8,28,thrq49,
41.9669991,323.707001,1.11781001,10.5367002,13.4555387,4.8748498,1.23160946,2.37653399,0.000230357953,0.000302670465,1.3139137,thrq49_8_29,38.872,8,29,thrq49,
42.1380005,324.096008,1.15787995,10.5417995,13.4993649,4.88612986,1.20914197,2.4647727,0.000139823664,0.000212207146,1.51767695,thrq49_8_30,38.971,8,30,thrq49,
42.4580002,325.385986,1.18431997,10.5403996,13.5459251,4.89460993,1.18897045,2.54604626,9.8737386e-05,0.000174143453,1.76370335,thrq49_8_31,39.316,8,31,thrq49,
35.5670013,354.873993,0.456658006,10.5299997,12.00488,4.12627983,1.39946687,1.62730289,0.147063628,0.129955888,0.883671165,thrq49_9_12,44.548,9,12,thrq49,
36.2000008,351.890015,0.490251005,10.5457001,12.1629791,4.23319006,1.40581906,1.63865995,0.104022302,0.0909069255,0.873917639,thrq49_9_13,43.773,9,13,thrq49,
38.1809998,350.751007,0.523279011,10.5445004,12.2364111,4.26997995,1.39406252,1.67951155,0.079771921,0.0707052648,0.886342764,thrq49_9_14,43.167,9,14,thrq49,
39.9640007,347.687988,0.561657012,10.5441999,12.3155622,4.30945015,1.38000286,1.72823274,0.0586878732,0.0526476838,0.897079408,thrq49_9_15,42.898,9,15,thrq49,
41.4490013,344.36499,0.601103008,10.5437002,12.3861485,4.34244013,1.36400628,1.78175282,0.0428470597,0.0391557664,0.913849533,thrq49_9_16,42.745,9,16,thrq49,
42.3190002,342.175995,0.639949024,10.5438995,12.4869738,4.39531994,1.3518523,1.83131135,0.0306177232,0.0280934721,0.917555869,thrq49_9_17,42.743,9,17,thrq49,
43.132,340.220001,0.679093003,10.5437002,12.5655365,4.43297005,1.3368156,1.88608563,0.0219500139,0.0208619535,0.950430095,thrq49_9_18,42.732,9,18,thrq49,
43.6899986,338.125,0.71945101,10.5427999,12.6506786,4.47388983,1.32244837,1.94125283,0.0153747173,0.0151236216,0.983668268,thrq49_9_19,42.744,9,19,thrq49,
44.1949997,336.490997,0.759106994,10.5424004,12.7231169,4.50621986,1.30616736,2.00112391,0.0108021041,0.0108437976,1.00385976,thrq49_9_20,42.82,9,20,thrq49,
44.4459991,335.368011,0.799166024,10.5421,12.8201885,4.55388021,1.29218578,2.06023312,0.00738523435,0.00773214549,1.04697359,thrq49_9_21,42.878,9,21,thrq49,
44.7179985,334.290009,0.839130998,10.5421,12.8883972,4.58287001,1.2756151,2.12328506,0.0050833826,0.0054178061,1.06578755,thrq49_9_22,42.879,9,22,thrq49,
44.8909988,333.636993,0.879141986,10.5411997,12.9716148,4.61948013,1.25936198,2.18964624,0.00343158096,0.00382869784,1.11572421,thrq49_9_23,42.945,9,23,thrq49,
45.0600014,332.622986,0.918761015,10.5411997,13.0251436,4.6379199,1.24144077,2.25737929,0.00233078143,0.00279275747,1.19820654,thrq49_9_24,42.985,9,24,thrq49,
45.1969986,332.498993,0.958679974,10.5408001,13.0989008,4.66664982,1.22301483,2.33265114,0.00154517544,0.00191989995,1.24251258,thrq49_9_25,43.032,9,25,thrq49,
45.4300003,332.998993,0.998386979,10.5411997,13.1517839,4.68062019,1.20102036,2.41800475,0.00102611899,0.00135302031,1.31858027,thrq49_9_26,43.112,9,26,thrq49,
45.5050011,332.375,1.03874004,10.5409002,13.195673,4.68955994,1.1809293,2.49714041,0.000665435684,0.000945360458,1.42066395,thrq49_9_27,43.183,9,27,thrq49,
45.5779991,332.872986,1.07858002,10.54,13.2544527,4.70537996,1.16054058,2.58286095,0.000423988211,0.000662487757,1.56251454,thrq49_9_28,43.215,9,28,thrq49,
45.6609993,333.636993,1.11839998,10.54,13.3147335,4.7210598,1.13926089,2.67521453,0.000264269474,0.000433423644,1.64008212,thrq49_9_29,43.32,9,29,thrq49,
45.7439995,334.554993,1.15796995,10.5398998,13.3684034,4.73134995,1.1173203,2.77147675,0.000161514195,0.00030104359,1.86388314,thrq49_9_30,43.407,9,30,thrq49,
45.7999992,335.923004,1.18461001,10.5365,13.4207401,4.74391985,1.10255682,2.84090877,0.000113403636,0.000218009882,1.92242408,thrq49_9_31,43.471,9,31,thrq49,
38.887001,353.720001,0.442564994,10.5481997,11.8720322,4.04528999,1.3610853,1.70573664,0.176895261,0.15845421,0.895751595,thrq49_10_12,48.48,10,12,thrq49,
40.848999,351.11499,0.483684003,10.5466995,12.0032644,4.11653996,1.35343277,1.74672425,0.12126141,0.110150576,0.908372879,thrq49_10_13,47.764,10,13,thrq49,
42.8139992,347.161011,0.523383021,10.5437002,12.0831366,4.15328979,1.33825481,1.7992413,0.0879960284,0.0823393837,0.935717046,thrq49_10_14,47.555,10,14,thrq49,
44.1980019,344.79599,0.560432971,10.5448999,12.1550531,4.18848991,1.32378638,1.85062993,0.0653716698,0.0628130436,0.960860312,thrq49_10_15,47.46,10,15,thrq49,
45.25,342.364014,0.600215018,10.5445995,12.2486124,4.23462009,1.30911696,1.90732622,0.0468671583,0.0468725301,1.00011456,thrq49_10_16,47.52,10,16,thrq49,
46.1339989,340.734985,0.640570998,10.5441999,12.3288097,4.27155018,1.29257643,1.96826828,0.0335702896,0.0349665917,1.04159343,thrq49_10_17,47.494,10,17,thrq49,
46.8510017,339.390015,0.679598987,10.5431995,12.4003849,4.30205011,1.27509856,2.03176117,0.0242153034,0.0260523632,1.0758636,thrq49_10_18,47.538,10,18,thrq49,
47.4160004,338.434998,0.719640017,10.5431995,12.4735031,4.33316994,1.25684714,2.09984016,0.0171692278,0.0197792966,1.15202022,thrq49_10_19,47.586,10,19,thrq49,
47.8320007,337.667999,0.759342015,10.5430002,12.5476723,4.36416006,1.23865557,2.16983271,0.0120824203,0.0144136352,1.19294274,thrq49_10_20,47.66,10,20,thrq49,
48.1800003,336.925995,0.799170017,10.5424004,12.6069517,4.3849802,1.21928167,2.24235106,0.00848566741,0.0108475015,1.27833211,thrq49_10_21,47.704,10,21,thrq49,
48.4959984,336.490997,0.839173019,10.5419998,12.6566963,4.39881992,1.19833207,2.32010031,0.00592670776,0.00804886967,1.35806763,thrq49_10_22,47.732,10,22,thrq49,
48.6679993,336.205994,0.879289985,10.5421,12.721262,4.4215498,1.17870903,2.39922881,0.00404909626,0.00564702926,1.39463937,thrq49_10_23,47.789,10,23,thrq49,
48.8390007,336.205994,0.919194996,10.5416002,12.7741528,4.43543005,1.157619,2.4829824,0.00276179519,0.0042855097,1.55171168,thrq49_10_24,47.843,10,24,thrq49,
48.9669991,336.347992,0.958971977,10.5417004,12.8221951,4.44598007,1.13620806,2.56958461,0.00186517334,0.00305289542,1.63678908,thrq49_10_25,47.88,10,25,thrq49,
48.9980011,336.63501,0.999104023,10.5410995,12.881669,4.46233988,1.1159482,2.6573205,0.00122910156,0.0021273687,1.73083234,thrq49_10_26,47.886,10,26,thrq49,
49.0740013,337.368988,1.03902996,10.5410995,12.9366646,4.47429991,1.09393644,2.75362134,0.000801653252,0.00143945112,1.79560316,thrq49_10_27,47.983,10,27,thrq49,
49.1310005,337.820007,1.07850003,10.5403004,12.9713488,4.47309017,1.07138014,2.84977126,0.000520886213,0.000901466236,1.73063946,thrq49_10_28,48.03,10,28,thrq49,
49.0390015,338.125,1.11847997,10.5405998,13.0259218,4.48532009,1.05198169,2.94214869,0.000324819412,0.000567908573,1.74838245,thrq49_10_29,47.989,10,29,thrq49,
48.9410019,338.907013,1.15848005,10.5398998,13.0896683,4.50074005,1.03260338,3.03954148,0.000196452427,0.000286420545,1.45796394,thrq49_10_30,47.961,10,30,thrq49,
48.8569984,339.227997,1.18455994,10.5404997,13.1180191,4.50400019,1.01997387,3.10140038,0.000139881595,0.000181177587,1.29522109,thrq49_10_31,47.913,10,31,thrq49,
42.2470016,352.307007,0.451878995,10.5441999,11.8789597,4.03207016,1.32952929,1.78701711,0.165300012,0.150585622,0.910983741,thrq49_11_12,51.261,11,12,thrq49,
44.8860016,349.420013,0.484824002,10.5468998,11.9187613,4.04623985,1.30740333,1.85302377,0.127329767,0.121116735,0.951205194,thrq49_11_13,51.815,11,13,thrq49,
46.5649986,347.959015,0.522760987,10.5446997,12.0202017,4.09419012,1.29059303,1.91666138,0.0922914445,0.0922784507,0.999859214,thrq49_11_14,52.003,11,14,thrq49,
47.8569984,345.929993,0.561172009,10.5444002,12.1074238,4.13469982,1.27342534,1.98087847,0.0673341006,0.071312055,1.05907786,thrq49_11_15,52.186,11,15,thrq49,
48.9230003,344.153992,0.600490987,10.5440998,12.1708584,4.16030979,1.25468683,2.04679918,0.0494317375,0.0560097508,1.13307261,thrq49_11_16,52.208,11,16,thrq49,
49.8160019,343.136993,0.640428007,10.5445995,12.2398634,4.18813992,1.23431802,2.12080193,0.0358137935,0.0437794589,1.2224189,thrq49_11_17,52.354,11,17,thrq49,
50.4249992,342.175995,0.680293977,10.5440998,12.304039,4.21245003,1.21497166,2.19268537,0.0258390885,0.0331753418,1.28392076,thrq49_11_18,52.326,11,18,thrq49,
50.8930016,341.622986,0.719640017,10.5434999,12.3701439,4.23693991,1.19536209,2.26793718,0.0185421333,0.0256502554,1.38334978,thrq49_11_19,52.348,11,19,thrq49,
51.3289986,340.908997,0.759612978,10.5431995,12.4196529,4.25020981,1.17353344,2.34911895,0.01324456,0.0199776832,1.50836897,thrq49_11_20,52.45,11,20,thrq49,
51.6780014,340.734985,0.799749017,10.5433998,12.465085,4.2603302,1.15102303,2.43443799,0.00938597322,0.0149654252,1.59444582,thrq49_11_21,52.489,11,21,thrq49,
51.9020004,340.562012,0.839372993,10.5426998,12.5141172,4.27154016,1.12935936,2.52023482,0.0065945168,0.0118115274,1.79111338,thrq49_11_22,52.515,11,22,thrq49,
52.0629997,340.562012,0.879355013,10.5427999,12.562418,4.28179979,1.10732663,2.61028552,0.00456917752,0.00872037746,1.90852237,thrq49_11_23,52.525,11,23,thrq49,
52.1010017,340.562012,0.919349015,10.5425997,12.6153097,4.2945199,1.08670259,2.69923615,0.00311780791,0.00629700068,2.01968837,thrq49_11_24,52.499,11,24,thrq49,
52.2200012,341.084991,0.959188998,10.5417995,12.6549292,4.29638004,1.06321108,2.79844332,0.00212368253,0.00448827492,2.1134398,thrq49_11_25,52.541,11,25,thrq49,
52.1590004,341.084991,0.999014974,10.5416002,12.6997166,4.30311012,1.04288161,2.89026642,0.00141610671,0.00298464601,2.10764194,thrq49_11_26,52.433,11,26,thrq49,
52.1409988,341.622986,1.03866005,10.5412998,12.7380514,4.30401993,1.02097964,2.98973083,0.000936054741,0.0019078824,2.03821659,thrq49_11_27,52.399,11,27,thrq49,
52.0229988,341.804993,1.07827997,10.5410995,12.7814846,4.30843019,1.00097251,3.08612466,0.00060393929,0.00114526856,1.8963306,thrq49_11_28,52.304,11,28,thrq49,
51.8849983,342.364014,1.11775994,10.5410995,12.8303366,4.31521988,0.981360972,3.18568516,0.000380922487,0.000631635601,1.65817356,thrq49_11_29,52.191,11,29,thrq49,
51.7140007,342.553986,1.15746999,10.5407,12.858222,4.30962992,0.961527407,3.28294253,0.000236013439,0.000336647208,1.42639005,thrq49_11_30,52.019,11,30,thrq49,
51.5419998,342.553986,1.18444002,10.5409002,12.8790131,4.30795002,0.949342966,3.34560204,0.000167191392,0.00020149989,1.20520496,thrq49_11_31,51.824,11,31,thrq49,
48.6640015,355.561005,0.493694007,10.5485001,11.9321251,4.03266001,1.26275301,1.97814274,0.119594678,0.122309253,1.02269816,thrq49_12_13,55.547,12,13,thrq49,
50.2540016,350.751007,0.525282979,10.5462999,11.9578285,4.03501987,1.24256563,2.03998899,0.094890371,0.104753494,1.10394228,thrq49_12_14,55.909,12,14,thrq49,
51.7579994,349.420013,0.562958002,10.5454998,12.0195856,4.05592012,1.21846485,2.12287045,0.0708514079,0.0847467855,1.19612002,thrq49_12_15,56.421,12,15,thrq49,
52.730999,348.522003,0.602051973,10.5443001,12.0946341,4.08476019,1.19721234,2.20270586,0.0518501662,0.0693507865,1.33752298,thrq49_12_16,56.668,12,16,thrq49,
53.4729996,347.421997,0.640157998,10.5451002,12.1549616,4.10613012,1.17608631,2.28211761,0.0382807516,0.0561910048,1.46786582,thrq49_12_17,56.837,12,17,thrq49,
54.0559998,346.410004,0.680800974,10.5444002,12.2089319,4.12131023,1.15363252,2.366575,0.0276861489,0.0450914726,1.62866545,thrq49_12_18,56.901,12,18,thrq49,
54.4959984,345.929993,0.720031023,10.5439997,12.258153,4.13341999,1.13142109,2.45206118,0.0201255381,0.035939768,1.78577924,thrq49_12_19,56.936,12,19,thrq49,
54.7680016,345.466003,0.760227978,10.5439997,12.301116,4.14179993,1.10954368,2.53786826,0.0144387959,0.0282497015,1.95651364,thrq49_12_20,56.853,12,20,thrq49,
55.1020012,345.929993,0.799835026,10.5438004,12.3443632,4.14740992,1.08500671,2.63620663,0.0103259031,0.0221299715,2.14315128,thrq49_12_21,56.95,12,21,thrq49,
55.1549988,345.466003,0.839425027,10.5438004,12.3885746,4.15557003,1.06428087,2.72426939,0.00728395674,0.0166554078,2.28658795,thrq49_12_22,56.821,12,22,thrq49,
55.2599983,345.696014,0.879113019,10.5427999,12.4335985,4.16085005,1.04137433,2.82358599,0.00508485967,0.012028507,2.36555338,thrq49_12_23,56.813,12,23,thrq49,
55.2599983,345.696014,0.918861985,10.5431004,12.4589701,4.15621996,1.01917279,2.91863441,0.00354141439,0.00821113493,2.31860328,thrq49_12_24,56.672,12,24,thrq49,
55.1419983,345.929993,0.95808202,10.5434999,12.5032406,4.16277981,0.999382973,3.01252866,0.00241774856,0.00526157487,2.17622924,thrq49_12_25,56.481,12,25,thrq49,
55.0499992,345.696014,0.998090982,10.5422001,12.5383158,4.16079998,0.977790534,3.1138556,0.00162307068,0.00298007834,1.83607423,thrq49_12_26,56.355,12,26,thrq49,
54.9150009,346.167999,1.03769004,10.5416002,12.5666914,4.1553998,0.95677495,3.21443987,0.00108172675,0.0016146322,1.49264336,thrq49_12_27,56.16,12,27,thrq49,
54.8499985,346.656006,1.07720006,10.5437002,12.5722008,4.13697004,0.933428109,3.32316804,0.000716862909,0.000867976458,1.21079838,thrq49_12_28,56.035,12,28,thrq49,
54.7010002,346.906006,1.11583996,10.5415001,12.5851345,4.12053013,0.912225425,3.42623305,0.000467713224,0.00046732917,0.999178886,thrq49_12_29,55.857,12,29,thrq49,
54.5480003,346.410004,1.15561998,10.5421,12.5609751,4.08467007,0.889167249,3.53076839,0.000299420382,0.000265008945,0.885073185,thrq49_12_30,55.641,12,30,thrq49,
54.4329987,344.79599,1.18455005,10.5394001,12.5364704,4.0521698,0.871996641,3.6072588,0.000212581072,0.000182263961,0.857385635,thrq49_12_31,55.534,12,31,thrq49,
55.4280014,356.376007,0.571246982,10.5509005,11.9686298,4.00022984,1.16447604,2.27848125,0.0695791245,0.102328941,1.47068453,thrq49_13_15,60.229,13,15,thrq49,
56.9790001,353.21701,0.646897972,10.5430002,12.0400362,4.00442982,1.11727321,2.4467423,0.039758075,0.0752926245,1.89376938,thrq49_13_17,60.448,13,17,thrq49,
57.3919983,352.307007,0.681630015,10.5433998,12.1086988,4.02844,1.0970819,2.53307652,0.0297209378,0.0626379624,2.10753655,thrq49_13_18,60.651,13,18,thrq49,
57.730999,353.720001,0.721943021,10.5438995,12.1544323,4.0369401,1.07351291,2.62861085,0.0215492919,0.0496402644,2.30356812,thrq49_13_19,60.571,13,19,thrq49,
57.901001,351.890015,0.762210011,10.5447998,12.2039928,4.04764986,1.0511241,2.72448182,0.0153759802,0.0383013487,2.49098587,thrq49_13_20,60.54,13,20,thrq49,
58.0579987,351.11499,0.796931982,10.5480003,12.2147961,4.03943014,1.02994549,2.80919886,0.0116233649,0.0302911215,2.60605431,thrq49_13_21,60.477,13,21,thrq49,
58.2019997,351.890015,0.835851014,10.5373001,12.2524185,4.03255987,1.00570214,2.91138697,0.00837310031,0.0210479014,2.51375246,thrq49_13_22,60.396,13,22,thrq49,
58.3110008,353.720001,0.878243029,10.5441999,12.2803116,4.02973986,0.979247928,3.03075528,0.00577535015,0.0123075321,2.1310451,thrq49_13_23,60.359,13,23,thrq49,
58.3380013,354.268005,0.913595974,10.5474997,12.284585,4.0149498,0.95718205,3.12743258,0.00424202438,0.00752742821,1.77448964,thrq49_13_24,60.266,13,24,thrq49,
58.507,357.437012,0.952957988,10.5487003,12.2733727,3.98412991,0.928674757,3.25067711,0.00301388232,0.00421650056,1.39902627,thrq49_13_25,60.3,13,25,thrq49,
58.3839989,354.268005,0.981782973,10.5488005,12.285347,3.97530007,0.912844777,3.32726908,0.00228566234,0.00273679872,1.19737661,thrq49_13_26,60.143,13,26,thrq49,
