# histogram parameters 
# dx = 10.0
# dy = 0.08
# nx = 19
# ny = 15
# xmin = -5.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g. 5 15 25 35 . . . deg)
# pm_b       : central missing momentum value (80 120 160 . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
43,1,2,0.000,0.120,8795.766,7925.824,9.673,869.942,869.942,1982313.821,1655.027,1797.784,1533.516,121.822,124.442,947.771,1533.298,25.846,0.279,0.966,2.626,3.574,11.987,-0.402,0.077,0.879,2.253E+01
64,1,3,0.000,0.200,8798.470,7920.628,10.145,877.840,877.841,2179104.124,1717.472,1795.126,1530.399,187.394,188.704,958.328,1530.221,23.370,0.373,0.875,2.548,3.024,7.114,-0.281,-0.007,0.821,1.836E+01
85,1,4,0.000,0.280,8797.962,7884.603,10.830,913.362,913.360,2470971.595,1818.020,1811.247,1549.278,269.326,270.486,977.725,1549.019,28.304,0.559,1.047,3.335,3.225,6.007,-0.182,0.039,0.754,4.111E+00
106,1,5,0.000,0.360,8797.308,7851.828,11.449,945.477,945.480,2748729.510,1908.576,1816.822,1555.791,353.586,354.648,1004.271,1555.446,32.784,0.743,1.207,4.232,3.275,5.304,-0.006,-0.063,0.693,1.284E+00
127,1,6,0.000,0.440,8797.258,7834.121,11.887,963.139,963.137,2955768.750,1970.635,1805.621,1542.697,428.956,429.617,1033.129,1542.331,33.569,0.914,1.247,4.781,3.282,4.482,-0.122,-0.077,0.644,4.544E-01
148,1,7,0.000,0.520,8796.535,7831.613,12.164,964.920,964.921,3093326.638,2006.091,1776.873,1508.948,498.403,498.588,1063.661,1508.590,32.900,1.101,1.249,5.246,3.327,3.783,0.115,0.022,0.603,4.599E-02
44,2,2,10.000,0.120,8796.145,7931.373,9.611,864.774,864.772,1958274.617,1645.025,1792.924,1527.816,119.795,122.061,947.461,1527.463,32.833,0.867,1.231,3.331,11.151,15.604,-0.473,0.151,0.883,2.896E+02
65,2,3,10.000,0.200,8797.624,7903.230,10.236,894.396,894.393,2213282.462,1735.863,1810.730,1548.673,191.586,193.460,959.276,1547.985,46.139,1.385,1.707,4.972,11.327,13.798,-0.492,-0.066,0.821,1.156E+02
86,2,4,10.000,0.280,8797.174,7860.543,10.936,936.627,936.630,2511416.013,1840.840,1833.849,1575.642,271.135,272.892,978.394,1574.518,59.519,1.831,2.165,6.858,10.742,12.598,-0.439,-0.056,0.758,2.708E+01
107,2,5,10.000,0.360,8796.848,7827.096,11.528,969.754,969.752,2777846.814,1928.281,1841.925,1585.035,350.947,352.288,1003.440,1583.404,71.881,2.307,2.599,8.963,10.496,11.773,-0.379,0.029,0.701,7.431E+00
128,2,6,10.000,0.440,8797.256,7823.949,11.886,973.309,973.307,2951370.123,1974.512,1815.507,1554.256,429.555,430.299,1033.413,1552.093,81.973,2.792,3.023,11.372,10.171,10.982,-0.196,0.029,0.650,1.626E+00
149,2,7,10.000,0.520,8797.114,7827.517,12.116,969.593,969.598,3067919.905,2002.009,1780.615,1513.352,500.329,500.580,1064.596,1510.406,94.376,3.410,3.575,14.598,10.374,10.867,-0.023,-0.043,0.610,1.743E-01
170,2,8,10.000,0.600,8799.455,7864.043,12.165,935.412,935.411,3107534.473,1995.627,1716.543,1437.416,561.337,561.342,1094.481,1436.538,50.238,2.001,2.003,9.222,5.129,5.135,0.489,0.857,0.570,1.426E-03
