# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS Y_{fp}   
# xbins      : 60   
# xlabel     :  Y_{fp} [cm]   
# xbin_width : 0.333 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-9.833,-10.000,-9.667,0.220,0.013
2,-9.500,-9.667,-9.333,0.282,0.014
3,-9.167,-9.333,-9.000,0.395,0.019
4,-8.833,-9.000,-8.667,0.469,0.022
5,-8.500,-8.667,-8.333,0.550,0.024
6,-8.167,-8.333,-8.000,0.676,0.027
7,-7.833,-8.000,-7.667,0.794,0.030
8,-7.500,-7.667,-7.333,0.954,0.040
9,-7.167,-7.333,-7.000,1.190,0.048
10,-6.833,-7.000,-6.667,1.312,0.054
11,-6.500,-6.667,-6.333,1.604,0.067
12,-6.167,-6.333,-6.000,1.799,0.073
13,-5.833,-6.000,-5.667,2.475,0.104
14,-5.500,-5.667,-5.333,2.857,0.118
15,-5.167,-5.333,-5.000,3.541,0.146
16,-4.833,-5.000,-4.667,4.271,0.176
17,-4.500,-4.667,-4.333,5.649,0.241
18,-4.167,-4.333,-4.000,6.175,0.268
19,-3.833,-4.000,-3.667,8.129,0.345
20,-3.500,-3.667,-3.333,10.358,0.456
21,-3.167,-3.333,-3.000,14.214,0.625
22,-2.833,-3.000,-2.667,16.750,0.719
23,-2.500,-2.667,-2.333,23.733,1.089
24,-2.167,-2.333,-2.000,32.714,1.494
25,-1.833,-2.000,-1.667,45.025,2.051
26,-1.500,-1.667,-1.333,55.664,2.470
27,-1.167,-1.333,-1.000,74.398,3.448
28,-0.833,-1.000,-0.667,97.329,4.148
29,-0.500,-0.667,-0.333,134.145,6.189
30,-0.167,-0.333,0.000,183.187,8.250
31,0.167,0.000,0.333,262.409,10.713
32,0.500,0.333,0.667,323.812,13.230
33,0.833,0.667,1.000,442.825,18.630
34,1.167,1.000,1.333,634.855,24.311
35,1.500,1.333,1.667,818.083,30.294
36,1.833,1.667,2.000,1019.721,34.854
37,2.167,2.000,2.333,1233.742,41.258
38,2.500,2.333,2.667,1513.349,48.643
39,2.833,2.667,3.000,1810.980,58.114
40,3.167,3.000,3.333,2002.548,63.991
41,3.500,3.333,3.667,2236.235,72.093
42,3.833,3.667,4.000,2375.683,77.222
43,4.167,4.000,4.333,2370.723,79.187
44,4.500,4.333,4.667,2242.236,76.194
45,4.833,4.667,5.000,2011.949,71.582
46,5.167,5.000,5.333,1701.228,64.936
47,5.500,5.333,5.667,1300.044,51.619
48,5.833,5.667,6.000,974.889,40.085
49,6.167,6.000,6.333,715.873,30.779
50,6.500,6.333,6.667,479.992,22.111
51,6.833,6.667,7.000,316.642,15.198
52,7.167,7.000,7.333,225.106,10.884
53,7.500,7.333,7.667,154.493,7.434
54,7.833,7.667,8.000,112.230,6.396
55,8.167,8.000,8.333,62.152,3.221
56,8.500,8.333,8.667,40.395,2.103
57,8.833,8.667,9.000,29.765,1.478
58,9.167,9.000,9.333,19.478,0.943
59,9.500,9.333,9.667,13.034,0.669
60,9.833,9.667,10.000,8.400,0.475
