# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : HMS  Y_{fp}   
# xbins      : 60   
# xlabel     :  Y_{fp} [cm]   
# xbin_width : 0.833 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-24.583,-25.000,-24.167,0.574,0.537
2,-23.750,-24.167,-23.333,0.133,0.088
3,-22.917,-23.333,-22.500,0.131,0.060
4,-22.083,-22.500,-21.667,0.970,0.725
5,-21.250,-21.667,-20.833,2.134,1.840
6,-20.417,-20.833,-20.000,1.000,0.632
7,-19.583,-20.000,-19.167,3.280,1.433
8,-18.750,-19.167,-18.333,6.075,2.815
9,-17.917,-18.333,-17.500,13.603,6.805
10,-17.083,-17.500,-16.667,8.025,3.583
11,-16.250,-16.667,-15.833,9.150,2.779
12,-15.417,-15.833,-15.000,5.316,1.226
13,-14.583,-15.000,-14.167,7.874,1.640
14,-13.750,-14.167,-13.333,24.991,7.694
15,-12.917,-13.333,-12.500,23.702,5.445
16,-12.083,-12.500,-11.667,27.089,6.163
17,-11.250,-11.667,-10.833,69.901,17.515
18,-10.417,-10.833,-10.000,38.035,10.420
19,-9.583,-10.000,-9.167,40.227,11.195
20,-8.750,-9.167,-8.333,48.157,8.189
21,-7.917,-8.333,-7.500,60.401,11.218
22,-7.083,-7.500,-6.667,114.005,24.303
23,-6.250,-6.667,-5.833,108.428,20.523
24,-5.417,-5.833,-5.000,133.408,23.875
25,-4.583,-5.000,-4.167,152.628,22.992
26,-3.750,-4.167,-3.333,188.137,22.534
27,-2.917,-3.333,-2.500,182.497,18.824
28,-2.083,-2.500,-1.667,269.666,28.670
29,-1.250,-1.667,-0.833,272.852,22.263
30,-0.417,-0.833,0.000,321.243,25.535
31,0.417,0.000,0.833,314.490,27.154
32,1.250,0.833,1.667,247.686,17.204
33,2.083,1.667,2.500,219.945,14.345
34,2.917,2.500,3.333,236.210,17.035
35,3.750,3.333,4.167,167.464,14.466
36,4.583,4.167,5.000,132.332,12.617
37,5.417,5.000,5.833,115.893,11.563
38,6.250,5.833,6.667,102.987,11.948
39,7.083,6.667,7.500,70.363,7.437
40,7.917,7.500,8.333,55.172,5.497
41,8.750,8.333,9.167,51.561,5.573
42,9.583,9.167,10.000,45.578,5.952
43,10.417,10.000,10.833,46.703,7.120
44,11.250,10.833,11.667,29.516,4.369
45,12.083,11.667,12.500,27.172,4.168
46,12.917,12.500,13.333,16.882,3.698
47,13.750,13.333,14.167,14.725,2.891
48,14.583,14.167,15.000,22.137,5.662
49,15.417,15.000,15.833,7.178,1.003
50,16.250,15.833,16.667,11.684,3.339
51,17.083,16.667,17.500,8.953,2.337
52,17.917,17.500,18.333,6.243,1.953
53,18.750,18.333,19.167,5.579,2.086
54,19.583,19.167,20.000,2.840,1.280
55,20.417,20.000,20.833,0.835,0.381
56,21.250,20.833,21.667,0.960,0.542
57,22.083,21.667,22.500,0.134,0.100
58,22.917,22.500,23.333,0.000,0.000
59,23.750,23.333,24.167,0.000,0.000
60,24.583,24.167,25.000,0.000,0.000
